agent_id, column_cost,served_pax_group,Path_node_sequence,path_time_sequence
4416,46.000000,2429;,1019;565;569;572;576;578;645;652;106;652;645;578;577;530;529;531;532;533;498;497;493;492;561;560;556;1010;,1;2;5;9;11;14;17;19;20;21;23;26;29;30;32;33;34;35;36;37;38;39;41;43;46;47;
4417,51.000000,2434;,1020;566;500;570;572;576;578;524;647;657;111;657;647;524;578;576;572;571;631;490;557;624;555;556;1010;,1;2;4;5;8;10;13;16;17;19;20;21;23;24;27;30;32;35;39;40;42;46;48;51;52;
4418,29.000000,2328;,1021;567;562;563;494;495;494;495;551;5;551;551;495;560;556;1010;,1;2;3;5;7;10;13;16;19;20;21;22;25;26;29;30;
4419,56.000000,2433;,1022;568;574;575;580;579;656;110;110;110;656;579;580;545;577;530;529;531;532;533;498;497;493;493;494;495;496;436;436;436;437;556;1010;,1;2;4;7;11;14;17;18;19;20;21;24;27;28;30;31;33;34;35;36;37;38;39;40;42;45;47;48;49;50;53;56;57;
4420,52.000000,2437;,1023;569;532;531;529;528;575;581;582;660;114;114;660;582;581;575;528;529;531;532;533;498;497;493;492;492;562;559;557;556;1010;,1;2;3;4;5;6;7;10;14;18;19;20;21;25;29;32;33;34;35;36;37;38;39;40;41;42;43;46;49;52;53;
4421,57.000000,2483;,1024;570;571;634;635;705;706;160;706;704;539;694;692;682;488;487;488;487;535;438;437;556;1010;,1;2;6;10;13;16;19;20;21;24;26;27;30;33;34;36;38;40;43;50;54;57;58;
4422,48.000000,2419;,1025;571;634;635;640;642;96;96;96;96;96;642;640;635;634;571;631;490;491;558;560;556;1010;,1;2;6;9;12;15;16;17;18;19;20;21;24;27;30;34;38;39;41;43;45;48;49;
4423,53.000000,2432;,1026;572;576;578;645;652;452;451;655;109;109;109;655;653;646;644;637;571;501;636;631;489;490;557;624;555;556;1010;,1;2;4;7;10;12;14;16;17;18;19;20;21;24;27;30;33;35;36;37;39;41;42;44;48;50;53;54;
4424,58.000000,2431;,1027;573;577;578;645;652;452;654;108;108;108;108;654;452;652;645;578;577;530;529;531;532;533;498;497;493;493;494;495;496;436;436;436;437;556;1010;,1;2;5;8;11;13;15;16;17;18;19;20;21;22;24;26;29;32;33;35;36;37;38;39;40;41;42;44;47;49;50;51;52;55;58;59;
4425,34.000000,2405;,1028;574;532;533;498;497;493;492;562;559;631;628;82;628;628;628;485;485;626;624;556;1010;,1;2;4;5;6;7;8;9;10;13;16;19;20;21;22;23;24;25;27;30;34;35;
4426,54.000000,2436;,1029;575;575;580;579;647;657;659;113;113;113;659;657;647;524;578;576;572;571;631;490;557;624;555;556;1010;,1;2;3;7;10;12;14;17;18;19;20;21;24;26;27;30;33;35;38;42;43;45;49;51;54;55;
4427,49.000000,2415;,1030;576;643;644;506;639;640;638;92;92;638;707;476;477;503;502;501;636;631;559;491;558;560;556;1010;,1;2;4;7;9;10;13;18;19;20;21;24;25;28;29;32;35;36;38;41;42;44;46;49;50;
4428,30.000000,2339;,1031;577;530;529;531;532;533;498;497;493;492;562;559;562;16;562;492;492;561;560;556;1010;,1;2;3;5;6;7;8;9;10;11;12;13;16;19;20;21;22;23;25;27;30;31;
4429,35.000000,2406;,1032;578;576;572;571;632;628;629;83;629;628;485;485;626;624;556;1010;,1;2;5;7;10;13;16;19;20;21;24;25;26;28;31;35;36;
4430,45.000000,2344;,1033;579;580;545;577;530;529;531;532;533;498;498;499;567;21;567;567;562;493;494;563;551;550;548;550;560;556;1010;,1;2;5;6;8;9;11;12;13;14;15;16;17;19;20;21;22;23;24;26;28;30;33;36;39;42;45;46;
4431,50.000000,2435;,1034;580;579;656;658;112;112;112;112;112;112;112;112;112;658;656;579;580;545;577;530;529;531;532;533;498;497;493;492;561;560;556;1010;,1;2;5;8;11;12;13;14;15;16;17;18;19;20;21;24;27;30;31;33;34;36;37;38;39;40;41;42;43;45;47;50;51;
4432,55.000000,2438;,1035;581;582;660;661;115;115;115;115;115;115;115;661;660;582;581;575;528;529;531;532;533;498;497;493;492;492;562;559;557;556;1010;,1;2;6;10;13;14;15;16;17;18;19;20;21;24;28;32;35;36;37;38;39;40;41;42;43;44;45;46;49;52;55;56;
4433,31.000000,2341;,1036;582;581;575;574;568;565;564;564;564;18;564;563;494;495;496;556;1010;,1;2;6;9;12;14;16;17;18;19;20;21;23;25;28;30;31;32;
4434,36.000000,2371;,1037;583;540;438;439;440;441;596;594;48;48;48;48;48;594;596;612;614;554;437;556;1010;,1;2;3;5;7;9;11;12;15;16;17;18;19;20;21;24;27;29;32;33;36;37;
4435,42.000000,2369;,1038;584;588;587;592;46;46;46;46;46;46;46;592;591;613;615;439;614;554;437;437;436;496;556;1010;,1;2;7;10;13;14;15;16;17;18;19;20;21;24;27;29;30;32;35;36;37;40;41;42;43;
4436,47.000000,2554;,1039;585;401;590;589;775;425;779;777;231;231;231;777;778;597;599;616;618;548;550;560;556;1010;,1;2;3;5;8;11;12;14;17;18;19;20;21;24;28;31;34;36;38;41;44;47;48;
4437,43.000000,2386;,1040;586;585;401;400;609;63;63;63;63;63;63;63;63;609;608;613;440;440;439;614;554;437;437;436;496;556;1010;,1;2;5;6;9;12;13;14;15;16;17;18;19;20;21;24;27;28;29;31;33;36;37;38;41;42;43;44;
4438,44.000000,2383;,1041;587;604;606;60;60;60;60;60;60;60;60;60;60;60;60;606;403;611;610;615;622;554;437;437;436;496;556;1010;,1;2;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;24;27;30;33;37;38;39;42;43;44;45;
4439,45.000000,2552;,1042;588;587;592;590;589;775;229;229;229;775;425;425;426;441;440;439;614;554;437;437;436;496;556;1010;,1;2;5;8;11;14;17;18;19;20;21;22;23;25;29;31;33;35;38;39;40;43;44;45;46;
4440,26.000000,2401;,1043;589;589;591;613;615;622;555;624;78;624;624;556;1010;,1;2;3;6;9;11;14;17;19;20;21;22;26;27;
4441,41.000000,2367;,1044;590;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;590;589;591;613;615;622;555;556;1010;,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;27;30;32;35;38;41;42;
4442,46.000000,2556;,1045;591;589;775;425;779;233;233;233;233;233;233;233;233;233;779;778;429;593;595;617;619;552;553;496;495;496;556;1010;,1;2;5;8;9;11;12;13;14;15;16;17;18;19;20;21;24;26;27;30;33;35;38;40;41;43;45;46;47;
4443,51.000000,2364;,1046;592;587;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;587;592;591;441;596;612;614;622;623;624;557;556;1010;,1;2;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;27;29;30;33;35;38;41;44;48;51;52;
4444,56.000000,2550;,1047;593;429;778;777;424;773;227;227;227;227;227;227;227;227;773;424;425;426;441;440;439;614;554;437;437;437;437;437;436;496;556;555;556;1010;,1;2;3;5;8;11;12;13;14;15;16;17;18;19;20;21;22;25;27;31;33;35;37;40;41;42;43;44;45;48;49;50;53;56;57;
4445,32.000000,2392;,1048;594;589;591;613;615;610;615;69;615;439;439;438;437;556;1010;,1;2;5;8;11;13;16;19;20;21;22;23;25;29;32;33;
4446,37.000000,2390;,1050;596;441;596;613;591;589;591;613;67;613;613;615;622;623;624;556;1010;,1;2;3;4;7;10;13;16;19;20;21;22;24;27;30;33;37;38;
4447,47.000000,2553;,1051;597;431;428;427;426;425;775;776;230;230;230;230;230;776;775;425;425;426;441;440;439;614;554;437;436;496;556;1010;,1;2;4;5;8;9;11;12;15;16;17;18;19;20;21;24;25;26;28;32;34;36;38;41;42;45;46;47;48;
4448,52.000000,2544;,1053;599;597;778;777;767;221;221;221;221;221;767;767;777;778;429;593;595;612;614;554;622;555;556;1010;,1;2;5;9;12;15;16;17;18;19;20;21;22;25;28;30;31;34;37;39;42;46;49;52;53;
4449,57.000000,2384;,1054;600;602;607;61;61;61;61;61;61;61;61;61;61;61;61;607;606;403;611;610;615;439;614;619;552;550;560;556;555;556;1010;,1;2;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;25;27;30;33;34;36;39;42;45;48;51;54;57;58;
4450,38.000000,2387;,1055;601;601;600;605;604;399;537;610;64;610;537;610;615;622;555;624;556;1010;,1;2;3;6;9;12;14;18;19;20;21;22;23;26;29;32;34;38;39;
4451,33.000000,2458;,1056;602;607;606;403;611;680;679;681;135;681;1135;681;623;624;556;1010;,1;2;5;8;9;11;14;16;19;20;21;22;23;26;29;33;34;
4452,48.000000,2382;,1057;603;601;600;605;59;59;59;59;59;59;59;59;59;605;605;604;399;537;610;615;622;554;437;436;496;556;1010;,1;2;5;8;11;12;13;14;15;16;17;18;19;20;21;22;25;27;31;32;35;38;42;43;46;47;48;49;
4453,28.000000,2396;,1058;604;399;609;608;613;440;439;614;619;73;619;552;553;496;556;1010;,1;2;4;5;8;11;12;14;16;19;20;21;24;26;27;28;29;
4454,53.000000,2362;,1059;605;604;587;585;39;39;39;39;39;39;39;39;39;585;401;400;609;611;610;615;622;623;624;557;556;1010;,1;2;5;8;11;12;13;14;15;16;17;18;19;20;21;22;25;28;31;34;37;40;43;46;50;53;54;
4455,58.000000,2466;,1060;606;675;677;687;689;143;143;143;143;143;143;689;408;694;693;479;629;628;485;489;490;491;558;560;550;560;556;555;556;1010;,1;2;5;8;11;14;15;16;17;18;19;20;21;22;24;27;28;30;33;34;36;37;39;41;43;46;49;52;55;58;59;
4456,34.000000,2389;,1061;607;606;403;611;610;615;439;440;612;66;612;1066;612;614;554;437;437;437;556;1010;,1;2;5;6;8;11;14;15;17;19;20;21;22;23;25;28;29;30;31;34;35;
4457,39.000000,2404;,1063;609;611;680;679;681;623;627;81;627;626;624;557;624;556;1010;,1;2;5;8;10;13;16;19;20;21;24;27;31;35;39;40;
4458,29.000000,2395;,1065;611;610;615;439;614;619;434;434;618;72;618;618;552;553;496;556;1010;,1;2;5;8;9;11;14;15;16;19;20;21;22;25;27;28;29;30;
4459,24.000000,2334;,1067;613;615;622;555;556;557;11;11;11;11;557;556;1010;,1;2;4;7;10;13;16;17;18;19;20;21;24;25;
4460,25.000000,2337;,1074;620;620;620;621;547;548;550;560;14;14;14;14;14;14;560;495;496;556;1010;,1;2;3;4;5;7;8;11;14;15;16;17;18;19;20;21;22;24;25;26;
4461,30.000000,2326;,1075;621;621;618;552;553;496;495;551;549;3;549;551;495;496;556;1010;,1;2;3;5;8;10;11;13;16;19;20;21;24;27;29;30;31;
4462,49.000000,2465;,1081;627;486;691;692;407;687;688;142;142;142;142;142;142;688;687;407;692;691;486;627;626;630;557;558;560;495;495;496;556;1010;,1;2;4;5;8;10;11;14;15;16;17;18;19;20;21;24;25;27;30;31;33;36;38;40;42;44;45;46;48;49;50;
4463,54.000000,2476;,1082;628;629;479;693;694;408;689;699;153;153;153;699;538;409;408;694;693;479;629;484;485;489;490;557;624;557;556;1010;,1;2;5;7;8;11;13;14;17;18;19;20;21;22;23;25;27;30;31;33;35;38;40;41;43;47;51;54;55;
4464,35.000000,2360;,1083;629;484;627;623;622;540;438;540;583;37;583;583;583;540;540;540;438;437;556;1010;,1;2;4;6;9;12;14;16;18;19;20;21;22;23;24;25;26;28;32;35;36;
4465,20.000000,2333;,1084;630;630;630;557;556;10;556;1010;,1;2;3;4;6;9;10;20;21;
4466,40.000000,2394;,1085;631;490;491;558;560;553;552;619;617;71;71;617;617;619;614;622;623;624;556;1010;,1;2;3;5;7;9;11;13;16;18;19;20;21;22;24;27;30;33;36;40;41;
4467,55.000000,2477;,1086;632;633;478;703;704;538;699;700;154;154;700;410;409;539;483;480;484;627;626;624;555;622;555;556;1010;,1;2;5;7;8;11;14;15;18;19;20;21;22;26;29;32;34;36;38;41;44;46;49;52;55;56;
4468,21.000000,2333;,1088;634;502;501;636;631;559;557;556;10;556;1010;,1;2;4;7;8;10;13;16;19;20;21;22;
4469,36.000000,2468;,1089;635;504;477;478;703;693;694;692;691;145;691;691;486;486;627;623;624;556;1010;,1;2;3;4;6;7;10;13;16;19;20;21;22;23;24;26;29;32;36;37;
4470,51.000000,2590;,1091;637;634;635;504;477;476;707;473;813;267;813;473;475;476;477;503;502;501;636;631;490;491;558;560;495;496;556;1010;,1;2;5;8;9;10;13;14;18;19;20;21;22;25;27;30;31;34;37;38;40;41;43;45;47;48;50;51;52;
4471,56.000000,2479;,1092;638;815;472;813;701;702;156;156;156;156;156;702;700;410;410;410;409;539;483;480;484;627;623;624;557;556;1010;,1;2;6;7;9;12;15;16;17;18;19;20;21;24;25;26;27;31;34;37;39;41;43;46;49;53;56;57;
4472,27.000000,2401;,1093;639;505;634;502;632;628;485;626;624;78;78;624;1078;624;556;1010;,1;2;3;5;7;9;12;13;15;18;19;20;21;22;23;27;28;
4473,37.000000,2409;,1094;640;635;634;502;634;571;632;86;632;632;628;485;485;626;624;555;556;1010;,1;2;5;8;10;12;16;19;20;21;22;25;26;27;29;32;34;37;38;
4474,52.000000,2439;,1095;641;646;645;652;452;654;662;116;116;116;116;662;654;452;652;645;578;577;530;529;531;532;533;498;497;493;494;495;496;556;1010;,1;2;5;8;10;12;13;16;17;18;19;20;21;24;25;27;29;32;35;36;38;39;40;41;42;43;44;46;49;51;52;53;
4475,57.000000,2478;,1096;642;638;815;472;813;701;155;155;155;155;701;474;538;409;409;409;539;483;480;484;485;489;490;557;624;557;556;1010;,1;2;6;10;11;13;16;17;18;19;20;21;22;25;26;27;28;31;34;36;38;41;43;44;46;50;54;57;58;
4476,33.000000,2347;,1097;643;643;576;637;634;571;570;24;570;570;500;566;559;557;556;1010;,1;2;3;5;8;11;15;19;20;21;22;23;25;27;30;33;34;
4477,38.000000,2410;,1099;645;646;644;637;571;632;633;87;633;629;628;485;626;624;555;556;1010;,1;2;5;8;11;13;16;19;20;21;24;27;28;30;33;35;38;39;
4478,53.000000,2426;,1100;646;641;642;649;103;103;103;103;103;103;103;103;103;649;642;640;635;634;571;631;490;490;490;491;558;560;556;1010;,1;2;5;8;11;12;13;14;15;16;17;18;19;20;21;24;27;30;33;37;41;42;43;44;46;48;50;53;54;
4479,58.000000,2602;,1101;647;645;652;653;648;649;825;279;825;638;707;476;477;503;502;501;636;631;559;557;624;557;556;1010;,1;2;5;7;10;13;16;19;20;21;24;27;28;31;32;35;38;39;41;44;47;51;55;58;59;
4480,34.000000,2414;,1102;648;653;652;645;578;576;637;91;637;637;571;631;490;557;556;1010;,1;2;5;8;10;13;16;19;20;21;22;24;28;29;31;34;35;
4481,39.000000,2470;,1103;649;642;640;635;504;477;478;703;693;147;693;479;479;480;486;627;626;624;555;556;1010;,1;2;5;8;11;12;13;15;16;19;20;21;22;23;24;26;28;31;34;36;39;40;
4482,54.000000,2427;,1104;650;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;650;648;641;639;505;634;502;632;628;485;485;489;490;491;558;560;556;1010;,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;27;30;31;33;35;37;40;41;42;44;45;47;49;51;54;55;
4483,40.000000,2411;,1105;651;651;651;649;642;640;635;634;88;634;502;632;628;485;485;626;624;555;556;1010;,1;2;3;4;7;10;13;16;19;20;21;23;25;28;29;30;32;35;37;40;41;
4484,35.000000,2342;,1106;652;645;578;576;572;569;565;19;565;565;564;493;562;559;557;556;1010;,1;2;4;7;10;12;16;19;20;21;22;23;25;26;29;32;35;36;
4485,50.000000,2603;,1107;653;648;649;825;826;280;280;280;280;280;280;826;638;640;635;634;571;631;490;490;557;556;1010;,1;2;5;8;11;14;15;16;17;18;19;20;21;24;29;32;35;39;43;44;45;47;50;51;
4486,55.000000,2440;,1108;654;451;655;663;117;117;117;117;117;117;117;117;117;117;117;117;663;655;653;646;644;637;571;501;501;636;631;489;490;491;558;560;556;1010;,1;2;4;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;27;30;33;36;38;39;40;41;43;45;46;48;50;52;55;56;
4487,36.000000,2350;,1109;655;451;452;652;645;578;577;573;27;27;573;569;499;498;497;493;492;561;560;556;1010;,1;2;3;5;7;9;12;15;18;19;20;21;24;25;26;27;28;29;31;33;36;37;
4488,41.000000,2351;,1110;656;660;582;580;575;574;28;574;574;568;565;564;564;563;562;559;557;556;1010;,1;2;4;8;12;16;19;20;21;22;24;26;27;28;30;32;35;38;41;42;
4489,56.000000,2679;,1111;657;656;660;902;356;356;356;356;356;356;356;356;356;356;902;541;582;580;545;577;573;569;499;498;497;493;492;491;558;560;556;1010;,1;2;5;7;10;11;12;13;14;15;16;17;18;19;20;21;25;28;32;33;35;38;41;42;43;44;45;46;49;51;53;56;57;
4490,37.000000,2353;,1112;658;656;579;579;578;577;576;30;576;576;572;571;631;490;557;556;1010;,1;2;5;8;9;13;16;19;20;21;22;24;27;31;32;34;37;38;
4491,42.000000,2416;,1113;659;657;647;645;646;641;639;93;639;639;505;634;502;632;628;485;626;624;556;1010;,1;2;5;7;10;13;16;19;20;21;22;23;25;27;29;32;33;35;38;42;43;
4492,57.000000,2443;,1114;660;656;658;510;666;120;120;120;120;120;120;120;120;120;120;666;521;511;522;523;530;529;531;532;533;498;498;497;493;492;491;558;560;556;1010;,1;2;4;7;8;10;11;12;13;14;15;16;17;18;19;20;21;22;25;29;35;37;39;40;41;42;43;44;45;46;47;50;52;54;57;58;
4493,43.000000,2352;,1115;661;512;661;660;582;580;575;29;575;575;574;568;565;564;563;562;559;557;556;1010;,1;2;3;4;7;11;15;19;20;21;22;25;27;29;30;32;34;37;40;43;44;
4494,58.000000,2444;,1116;662;667;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;667;509;659;657;647;524;578;576;572;569;499;567;562;492;561;560;553;560;556;1010;,1;2;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;23;24;27;29;30;33;36;38;42;43;45;46;47;49;51;53;55;58;59;
4495,39.000000,2354;,1117;663;449;450;451;452;525;524;578;577;31;577;573;569;499;567;562;492;561;560;556;1010;,1;2;3;5;6;8;10;13;16;19;20;21;24;27;28;30;31;32;34;36;39;40;
4496,44.000000,2421;,1118;664;662;654;452;652;645;646;644;98;644;644;637;571;501;636;631;489;485;626;624;556;1010;,1;2;5;8;9;11;13;16;19;20;21;22;25;27;28;29;31;33;35;37;40;44;45;
4497,40.000000,2355;,1119;665;448;449;450;451;452;525;524;578;32;578;576;572;570;500;566;559;557;556;1010;,1;2;3;6;8;9;11;13;16;19;20;21;24;26;29;30;32;34;37;40;41;
4498,45.000000,2420;,1120;666;666;510;658;658;656;579;578;643;97;643;643;643;576;572;571;631;490;557;624;556;1010;,1;2;3;5;6;7;10;13;17;19;20;21;22;23;25;27;30;34;35;37;41;45;46;
4499,55.000000,2447;,1121;667;666;521;670;124;124;124;124;124;124;124;124;124;124;124;670;512;511;522;523;530;529;531;532;533;498;498;497;493;494;495;496;556;1010;,1;2;5;6;9;10;11;12;13;14;15;16;17;18;19;20;21;24;26;30;36;38;40;41;42;43;44;45;46;47;49;52;54;55;56;
4500,46.000000,2357;,1122;668;668;668;666;510;658;656;579;580;34;580;575;574;568;565;564;563;562;559;557;556;1010;,1;2;3;4;7;9;10;13;16;19;20;21;25;28;30;32;33;35;37;40;43;46;47;
4501,26.000000,3187;,1001;547;548;552;553;496;556;557;490;631;636;90;90;90;90;90;90;90;90;636;1090;,0;1;2;4;6;7;8;11;13;14;16;17;18;19;20;21;22;23;24;25;26;
4502,28.000000,3182;,1002;548;552;553;496;556;557;490;631;85;85;85;85;85;85;85;85;85;85;85;631;636;1090;,0;1;3;5;6;7;10;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;28;
4503,29.000000,3183;,1003;549;550;560;558;491;490;489;485;628;632;86;86;86;86;86;632;636;1090;,0;1;3;6;8;10;12;13;15;16;19;20;21;22;23;24;25;28;29;
4504,30.000000,3122;,1004;550;560;558;491;490;631;571;25;25;25;25;25;25;25;25;25;571;501;501;501;636;1090;,0;1;4;6;8;10;11;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;
4505,31.000000,3110;,1005;551;563;562;559;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;559;631;636;1090;,0;1;3;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;30;31;
4506,27.000000,3187;,1006;552;553;560;558;491;559;631;571;632;636;90;636;636;1090;,0;1;3;5;7;9;10;13;17;20;23;24;25;26;27;
4507,32.000000,3179;,1007;553;496;556;557;490;631;628;82;82;82;82;82;82;82;82;82;82;82;82;628;632;636;1090;,0;1;2;3;6;8;9;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;32;
4508,33.000000,3184;,1008;554;625;555;624;626;485;628;629;633;87;87;87;87;87;87;633;633;632;636;1090;,0;1;3;4;6;9;11;12;15;18;19;20;21;22;23;24;25;26;29;32;33;
4509,34.000000,3188;,1009;555;624;557;490;631;571;637;91;91;91;91;91;91;91;91;637;571;632;636;1090;,0;1;3;7;9;10;14;16;17;18;19;20;21;22;23;24;25;27;30;33;34;
4510,35.000000,3123;,1010;556;557;490;631;571;572;26;26;26;26;26;26;26;26;26;26;572;571;632;636;1090;,0;1;4;6;7;11;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;35;
4511,31.000000,3121;,1011;557;559;566;500;570;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;570;500;501;636;1090;,0;1;4;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;30;31;
4512,36.000000,3185;,1012;558;491;490;631;571;634;88;88;88;88;88;88;88;88;88;88;634;571;632;636;1090;,0;1;3;5;6;10;14;15;16;17;18;19;20;21;22;23;24;25;29;32;35;36;
4513,32.000000,3117;,1013;559;566;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;566;566;631;636;1090;,0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;31;32;
4514,37.000000,3127;,1014;560;561;492;562;567;499;569;572;576;30;30;30;30;30;30;30;30;576;572;571;632;636;1090;,0;1;3;5;6;7;9;10;14;16;17;18;19;20;21;22;23;24;25;27;30;33;36;37;
4515,33.000000,3181;,1015;561;558;557;630;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;630;630;489;631;636;1090;,0;1;3;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;30;32;33;
4516,38.000000,3124;,1016;562;567;499;569;573;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;573;572;571;632;636;1090;,0;1;2;4;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;37;38;
4517,29.000000,3182;,1017;563;563;564;565;568;565;569;570;571;631;85;631;631;636;1090;,0;1;2;4;5;7;9;12;15;19;23;24;25;26;28;29;
4518,34.000000,3108;,1018;564;493;562;559;557;11;11;11;11;11;11;11;11;11;11;11;11;11;11;557;559;631;636;1090;,0;1;3;4;7;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;33;34;
4519,39.000000,3120;,1019;565;569;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;569;570;571;632;636;1090;,0;1;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;32;35;38;39;
4520,30.000000,3183;,1020;566;500;566;500;570;571;570;571;632;86;632;632;636;1090;,0;1;3;5;7;8;12;16;20;23;24;25;26;29;30;
4521,35.000000,3113;,1021;567;562;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;562;562;559;631;636;1090;,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;32;34;35;
4522,40.000000,3186;,1022;568;533;569;572;637;634;635;89;89;89;89;89;89;89;635;635;634;571;632;636;1090;,0;1;2;3;7;11;14;17;18;19;20;21;22;23;24;25;26;29;33;36;39;40;
4523,36.000000,3109;,1023;569;499;498;497;493;492;561;558;12;12;12;12;12;12;12;12;12;12;12;12;12;12;558;557;559;631;636;1090;,0;1;2;3;4;5;6;8;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;30;33;35;36;
4524,41.000000,3119;,1024;570;569;533;568;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;568;533;569;570;571;632;636;1090;,0;1;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;30;34;37;40;41;
4525,37.000000,3195;,1025;571;637;644;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;644;637;571;631;636;1090;,0;1;3;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;30;34;36;37;
4526,42.000000,3116;,1026;572;569;565;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;565;569;570;571;632;636;1090;,0;1;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;35;38;41;42;
4527,28.000000,3122;,1027;573;572;571;570;571;570;571;25;571;501;636;1090;,0;1;4;7;11;15;19;23;24;25;26;27;28;
4528,38.000000,3175;,1028;574;532;533;498;497;493;562;559;557;624;78;78;78;78;78;78;624;557;559;631;636;1090;,0;1;3;4;5;6;7;8;11;14;18;19;20;21;22;23;24;25;29;32;35;37;38;
4529,43.000000,3115;,1029;575;574;568;565;564;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;564;565;569;570;571;632;636;1090;,0;1;4;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;32;36;39;42;43;
4530,39.000000,3190;,1030;576;643;644;506;639;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;639;505;634;571;631;636;1090;,0;1;3;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;32;36;38;39;
4531,44.000000,3118;,1031;577;573;569;499;567;21;21;21;21;21;21;21;21;21;21;21;21;21;21;567;562;567;499;569;570;571;632;636;1090;,0;1;4;7;8;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;30;33;37;40;43;44;
4532,35.000000,3194;,1032;578;643;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;643;576;572;571;501;636;1090;,0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;29;32;33;34;35;
4533,40.000000,3128;,1033;579;580;545;577;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;577;576;572;571;631;636;1090;,0;1;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;30;33;37;39;40;
4534,45.000000,3114;,1034;580;575;574;568;565;564;563;17;17;17;17;17;17;17;17;17;563;564;565;569;570;571;632;636;1090;,0;1;5;8;10;12;13;15;16;17;18;19;20;21;22;23;24;25;27;28;31;34;38;41;44;45;
4535,26.000000,3187;,1035;581;575;528;573;572;571;501;636;90;90;90;90;90;90;90;90;90;636;1090;,0;1;4;5;7;10;13;14;15;16;17;18;19;20;21;22;23;24;25;26;
4536,36.000000,3129;,1036;582;579;578;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;578;576;637;571;501;636;1090;,0;1;4;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;33;34;35;36;
4537,41.000000,3180;,1037;583;540;622;623;627;484;629;83;83;83;83;83;83;83;83;83;83;629;628;632;571;631;636;1090;,0;1;2;4;7;10;12;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;38;40;41;
