arc_id,agent_index
(400_398_30_32),1563;3352;5141;6930;8719;10508;12297;14086;15875;17664;
(400_398_43_45),1565;3354;5143;6932;8721;10510;12299;14088;15877;17666;
(400_398_44_46),1499;3288;5077;6866;8655;10444;12233;14022;15811;17600;
(400_398_45_47),1569;3358;5147;6936;8725;10514;12303;14092;15881;17670;
(400_398_47_49),1571;3360;5149;6938;8727;10516;12305;14094;15883;17672;
(400_398_48_50),1577;3366;5155;6944;8733;10522;12311;14100;15889;17678;
(400_398_50_52),1576;3365;5154;6943;8732;10521;12310;14099;15888;17677;
(400_400_23_24),1413;3202;4991;6780;8569;10358;12147;13936;15725;17514;
(400_400_24_25),1413;3202;4991;6780;8569;10358;12147;13936;15725;17514;
(400_400_25_26),1413;3202;4991;6780;8569;10358;12147;13936;15725;17514;
(400_401_26_29),647;1413;2436;3202;4225;4991;6014;6780;7803;8569;9592;10358;11381;12147;13170;13936;14959;15725;16748;17514;
(400_401_44_47),1402;3191;4980;6769;8558;10347;12136;13925;15714;17503;
(400_401_46_49),1391;3180;4969;6758;8547;10336;12125;13914;15703;17492;
(400_401_48_51),1392;3181;4970;6759;8548;10337;12126;13915;15704;17493;
(400_401_50_53),1393;3182;4971;6760;8549;10338;12127;13916;15705;17494;
(400_587_31_32),556;2345;4134;5923;7712;9501;11290;13079;14868;16657;
(400_587_38_39),1359;3148;4937;6726;8515;10304;12093;13882;15671;17460;
(400_587_42_43),1390;3179;4968;6757;8546;10335;12124;13913;15702;17491;
(400_587_44_45),1445;3234;5023;6812;8601;10390;12179;13968;15757;17546;
(400_587_45_46),1440;3229;5018;6807;8596;10385;12174;13963;15752;17541;
(400_587_46_47),1444;3233;5022;6811;8600;10389;12178;13967;15756;17545;
(400_587_47_48),1405;3194;4983;6772;8561;10350;12139;13928;15717;17506;
(400_587_50_51),1395;3184;4973;6762;8551;10340;12129;13918;15707;17496;
(400_587_7_8),539;2328;4117;5906;7695;9484;11273;13062;14851;16640;
(400_609_10_13),61;1850;3639;5428;7217;9006;10795;12584;14373;16162;
(400_609_12_15),651;2440;4229;6018;7807;9596;11385;13174;14963;16752;
(400_609_25_28),875;1159;2664;2948;4453;4737;6242;6526;8031;8315;9820;10104;11609;11893;13398;13682;15187;15471;16976;17260;
(400_609_29_32),1697;3486;5275;7064;8853;10642;12431;14220;16009;17798;
(400_609_3_6),162;1951;3740;5529;7318;9107;10896;12685;14474;16263;
(400_609_5_8),282;2071;3860;5649;7438;9227;11016;12805;14594;16383;
(400_609_6_9),1065;2854;4643;6432;8221;10010;11799;13588;15377;17166;
(400_609_9_12),858;2647;4436;6225;8014;9803;11592;13381;15170;16959;
(401_400_10_13),160;1949;3738;5527;7316;9105;10894;12683;14472;16261;
(401_400_22_25),875;1624;2664;3413;4453;5202;6242;6991;8031;8780;9820;10569;11609;12358;13398;14147;15187;15936;16976;17725;
(401_400_26_29),1697;3486;5275;7064;8853;10642;12431;14220;16009;17798;
(401_400_27_30),1563;3352;5141;6930;8719;10508;12297;14086;15875;17664;
(401_400_40_43),1565;3354;5143;6932;8721;10510;12299;14088;15877;17666;
(401_400_41_44),1499;3288;5077;6866;8655;10444;12233;14022;15811;17600;
(401_400_42_45),1569;3358;5147;6936;8725;10514;12303;14092;15881;17670;
(401_400_44_47),1571;3360;5149;6938;8727;10516;12305;14094;15883;17672;
(401_400_45_48),1577;3366;5155;6944;8733;10522;12311;14100;15889;17678;
(401_400_47_50),1576;3365;5154;6943;8732;10521;12310;14099;15888;17677;
(401_400_6_9),858;2647;4436;6225;8014;9803;11592;13381;15170;16959;
(401_401_18_19),533;2322;4111;5900;7689;9478;11267;13056;14845;16634;
(401_401_19_20),533;2322;4111;5900;7689;9478;11267;13056;14845;16634;
(401_401_3_4),635;2424;4213;6002;7791;9580;11369;13158;14947;16736;
(401_401_4_5),635;2424;4213;6002;7791;9580;11369;13158;14947;16736;
(401_401_53_54),1446;3235;5024;6813;8602;10391;12180;13969;15758;17547;
(401_401_5_6),635;2424;4213;6002;7791;9580;11369;13158;14947;16736;
(401_402_6_8),636;2425;4214;6003;7792;9581;11370;13159;14948;16737;
(401_585_23_24),1355;3144;4933;6722;8511;10300;12089;13878;15667;17456;
(401_585_24_25),1416;1490;3205;3279;4994;5068;6783;6857;8572;8646;10361;10435;12150;12224;13939;14013;15728;15802;17517;17591;
(401_585_26_27),1354;1489;3143;3278;4932;5067;6721;6856;8510;8645;10299;10434;12088;12223;13877;14012;15666;15801;17455;17590;
(401_585_28_29),1415;3204;4993;6782;8571;10360;12149;13938;15727;17516;
(401_585_29_30),1413;1494;3202;3283;4991;5072;6780;6861;8569;8650;10358;10439;12147;12228;13936;14017;15725;15806;17514;17595;
(401_585_36_37),1431;1565;3220;3354;5009;5143;6798;6932;8587;8721;10376;10510;12165;12299;13954;14088;15743;15877;17532;17666;
(401_585_37_38),1419;3208;4997;6786;8575;10364;12153;13942;15731;17520;
(401_585_38_39),1441;3230;5019;6808;8597;10386;12175;13964;15753;17542;
(401_585_39_40),1356;3145;4934;6723;8512;10301;12090;13879;15668;17457;
(401_585_40_41),1420;3209;4998;6787;8576;10365;12154;13943;15732;17521;
(401_585_41_42),1447;3236;5025;6814;8603;10392;12181;13970;15759;17548;
(401_585_42_43),1360;3149;4938;6727;8516;10305;12094;13883;15672;17461;
(401_585_43_44),1404;3193;4982;6771;8560;10349;12138;13927;15716;17505;
(401_585_44_45),1409;3198;4987;6776;8565;10354;12143;13932;15721;17510;
(401_585_45_46),1363;3152;4941;6730;8519;10308;12097;13886;15675;17464;
(401_585_46_47),1383;3172;4961;6750;8539;10328;12117;13906;15695;17484;
(401_585_47_48),1402;3191;4980;6769;8558;10347;12136;13925;15714;17503;
(401_585_48_49),1403;3192;4981;6770;8559;10348;12137;13926;15715;17504;
(401_585_49_50),1391;1399;3180;3188;4969;4977;6758;6766;8547;8555;10336;10344;12125;12133;13914;13922;15703;15711;17492;17500;
(401_585_50_51),1398;3187;4976;6765;8554;10343;12132;13921;15710;17499;
(401_585_51_52),1392;1408;3181;3197;4970;4986;6759;6775;8548;8564;10337;10353;12126;12142;13915;13931;15704;15720;17493;17509;
(401_585_52_53),1386;3175;4964;6753;8542;10331;12120;13909;15698;17487;
(401_585_53_54),1393;3182;4971;6760;8549;10338;12127;13916;15705;17494;
(401_585_54_55),1345;1446;3134;3235;4923;5024;6712;6813;8501;8602;10290;10391;12079;12180;13868;13969;15657;15758;17446;17547;
(401_590_10_12),636;2425;4214;6003;7792;9581;11370;13159;14948;16737;
(401_590_20_22),533;2322;4111;5900;7689;9478;11267;13056;14845;16634;
(401_590_21_23),531;2320;4109;5898;7687;9476;11265;13054;14843;16632;
(401_590_22_24),1156;2945;4734;6523;8312;10101;11890;13679;15468;17257;
(401_590_25_27),1625;3414;5203;6992;8781;10570;12359;14148;15937;17726;
(401_590_29_31),647;2436;4225;6014;7803;9592;11381;13170;14959;16748;
(401_590_2_4),38;279;513;741;960;1827;2068;2302;2530;2749;3616;3857;4091;4319;4538;5405;5646;5880;6108;6327;7194;7435;7669;7897;8116;8983;9224;9458;9686;9905;10772;11013;11247;11475;11694;12561;12802;13036;13264;13483;14350;14591;14825;15053;15272;16139;16380;16614;16842;17061;
(401_590_3_5),399;857;2188;2646;3977;4435;5766;6224;7555;8013;9344;9802;11133;11591;12922;13380;14711;15169;16500;16958;
(401_590_5_7),39;514;742;1828;2303;2531;3617;4092;4320;5406;5881;6109;7195;7670;7898;8984;9459;9687;10773;11248;11476;12562;13037;13265;14351;14826;15054;16140;16615;16843;
(401_590_6_8),635;1063;2424;2852;4213;4641;6002;6430;7791;8219;9580;10008;11369;11797;13158;13586;14947;15375;16736;17164;
(402_401_8_10),636;2425;4214;6003;7792;9581;11370;13159;14948;16737;
(403_398_21_24),647;2436;4225;6014;7803;9592;11381;13170;14959;16748;
(403_398_26_29),556;2345;4134;5923;7712;9501;11290;13079;14868;16657;
(403_398_36_39),1433;3222;5011;6800;8589;10378;12167;13956;15745;17534;
(403_398_37_40),1377;3166;4955;6744;8533;10322;12111;13900;15689;17478;
(403_398_39_42),1388;3177;4966;6755;8544;10333;12122;13911;15700;17489;
(403_398_40_43),1384;3173;4962;6751;8540;10329;12118;13907;15696;17485;
(403_398_42_45),1379;3168;4957;6746;8535;10324;12113;13902;15691;17480;
(403_398_43_46),1389;3178;4967;6756;8545;10334;12123;13912;15701;17490;
(403_398_44_47),1341;3130;4919;6708;8497;10286;12075;13864;15653;17442;
(403_398_45_48),1395;3184;4973;6762;8551;10340;12129;13918;15707;17496;
(403_398_47_50),1342;3131;4920;6709;8498;10287;12076;13865;15654;17443;
(403_398_7_10),651;2440;4229;6018;7807;9596;11385;13174;14963;16752;
(403_403_18_19),550;2339;4128;5917;7706;9495;11284;13073;14862;16651;
(403_403_19_20),176;1965;3754;5543;7332;9121;10910;12699;14488;16277;
(403_403_20_21),425;2214;4003;5792;7581;9370;11159;12948;14737;16526;
(403_403_25_26),1646;3435;5224;7013;8802;10591;12380;14169;15958;17747;
(403_403_28_29),1502;3291;5080;6869;8658;10447;12236;14025;15814;17603;
(403_403_41_42),1551;3340;5129;6918;8707;10496;12285;14074;15863;17652;
(403_403_6_7),651;2440;4229;6018;7807;9596;11385;13174;14963;16752;
(403_404_10_13),55;1069;1844;2858;3633;4647;5422;6436;7211;8225;9000;10014;10789;11803;12578;13592;14367;15381;16156;17170;
(403_404_11_14),756;978;2545;2767;4334;4556;6123;6345;7912;8134;9701;9923;11490;11712;13279;13501;15068;15290;16857;17079;
(403_404_12_15),961;2750;4539;6328;8117;9906;11695;13484;15273;17062;
(403_404_14_17),280;2069;3858;5647;7436;9225;11014;12803;14592;16381;
(403_404_16_19),54;1843;3632;5421;7210;8999;10788;12577;14366;16155;
(403_404_17_20),295;2084;3873;5662;7451;9240;11029;12818;14607;16396;
(403_404_21_24),425;2214;4003;5792;7581;9370;11159;12948;14737;16526;
(403_404_22_25),422;1645;1747;2211;3434;3536;4000;5223;5325;5789;7012;7114;7578;8801;8903;9367;10590;10692;11156;12379;12481;12945;14168;14270;14734;15957;16059;16523;17746;17848;
(403_404_26_29),1088;2877;4666;6455;8244;10033;11822;13611;15400;17189;
(403_404_28_31),1698;3487;5276;7065;8854;10643;12432;14221;16010;17799;
(403_404_29_32),1627;3416;5205;6994;8783;10572;12361;14150;15939;17728;
(403_404_2_5),300;2089;3878;5667;7456;9245;11034;12823;14612;16401;
(403_404_30_33),1624;3413;5202;6991;8780;10569;12358;14147;15936;17725;
(403_404_31_34),1642;3431;5220;7009;8798;10587;12376;14165;15954;17743;
(403_404_32_35),1174;2963;4752;6541;8330;10119;11908;13697;15486;17275;
(403_404_3_6),1082;2871;4660;6449;8238;10027;11816;13605;15394;17183;
(403_404_5_8),298;982;2087;2771;3876;4560;5665;6349;7454;8138;9243;9927;11032;11716;12821;13505;14610;15294;16399;17083;
(403_404_6_9),1083;2872;4661;6450;8239;10028;11817;13606;15395;17184;
(403_404_8_11),758;977;2547;2766;4336;4555;6125;6344;7914;8133;9703;9922;11492;11711;13281;13500;15070;15289;16859;17078;
(403_606_10_11),1088;2877;4666;6455;8244;10033;11822;13611;15400;17189;
(403_606_12_13),550;2339;4128;5917;7706;9495;11284;13073;14862;16651;
(403_606_23_24),1376;1511;3165;3300;4954;5089;6743;6878;8532;8667;10321;10456;12110;12245;13899;14034;15688;15823;17477;17612;
(403_606_24_25),1437;3226;5015;6804;8593;10382;12171;13960;15749;17538;
(403_606_25_26),
(403_606_26_27),1375;1509;3164;3298;4953;5087;6742;6876;8531;8665;10320;10454;12109;12243;13898;14032;15687;15821;17476;17610;
(403_606_27_28),
(403_606_28_29),
(403_606_29_30),1380;3169;4958;6747;8536;10325;12114;13903;15692;17481;
(403_606_30_31),
(403_606_31_32),1575;3364;5153;6942;8731;10520;12309;14098;15887;17676;
(403_606_32_33),
(403_606_33_34),1514;3303;5092;6881;8670;10459;12248;14037;15826;17615;
(403_606_34_35),1496;3285;5074;6863;8652;10441;12230;14019;15808;17597;
(403_606_35_36),1459;3248;5037;6826;8615;10404;12193;13982;15771;17560;
(403_606_36_37),1549;3338;5127;6916;8705;10494;12283;14072;15861;17650;
(403_606_37_38),
(403_606_40_41),1496;3285;5074;6863;8652;10441;12230;14019;15808;17597;
(403_606_41_42),1449;1457;3238;3246;5027;5035;6816;6824;8605;8613;10394;10402;12183;12191;13972;13980;15761;15769;17550;17558;
(403_606_42_43),1502;1551;3291;3340;5080;5129;6869;6918;8658;8707;10447;10496;12236;12285;14025;14074;15814;15863;17603;17652;
(403_606_43_44),1524;3313;5102;6891;8680;10469;12258;14047;15836;17625;
(403_606_44_45),1452;1579;3241;3368;5030;5157;6819;6946;8608;8735;10397;10524;12186;12313;13975;14102;15764;15891;17553;17680;
(403_606_45_46),1458;1574;3247;3363;5036;5152;6825;6941;8614;8730;10403;10519;12192;12308;13981;14097;15770;15886;17559;17675;
(403_606_46_47),1462;1548;3251;3337;5040;5126;6829;6915;8618;8704;10407;10493;12196;12282;13985;14071;15774;15860;17563;17649;
(403_606_47_48),1489;1553;3278;3342;5067;5131;6856;6920;8645;8709;10434;10498;12223;12287;14012;14076;15801;15865;17590;17654;
(403_606_48_49),1454;1565;3243;3354;5032;5143;6821;6932;8610;8721;10399;10510;12188;12299;13977;14088;15766;15877;17555;17666;
(403_606_49_50),1455;1499;1552;3244;3288;3341;5033;5077;5130;6822;6866;6919;8611;8655;8708;10400;10444;10497;12189;12233;12286;13978;14022;14075;15767;15811;15864;17556;17600;17653;
(403_606_4_5),425;653;2214;2442;4003;4231;5792;6020;7581;7809;9370;9598;11159;11387;12948;13176;14737;14965;16526;16754;
(403_606_50_51),1456;1545;1569;3245;3334;3358;5034;5123;5147;6823;6912;6936;8612;8701;8725;10401;10490;10514;12190;12279;12303;13979;14068;14092;15768;15857;15881;17557;17646;17670;
(403_606_51_52),1468;1542;1544;3257;3331;3333;5046;5120;5122;6835;6909;6911;8624;8698;8700;10413;10487;10489;12202;12276;12278;13991;14065;14067;15780;15854;15856;17569;17643;17645;
(403_606_52_53),1471;1543;1571;3260;3332;3360;5049;5121;5149;6838;6910;6938;8627;8699;8727;10416;10488;10516;12205;12277;12305;13994;14066;14094;15783;15855;15883;17572;17644;17672;
(403_606_53_54),1472;1539;1577;3261;3328;3366;5050;5117;5155;6839;6906;6944;8628;8695;8733;10417;10484;10522;12206;12273;12311;13995;14062;14100;15784;15851;15889;17573;17640;17678;
(403_606_54_55),1473;1536;1554;3262;3325;3343;5051;5114;5132;6840;6903;6921;8629;8692;8710;10418;10481;10499;12207;12270;12288;13996;14059;14077;15785;15848;15866;17574;17637;17655;
(403_606_55_56),1474;1481;1576;3263;3270;3365;5052;5059;5154;6841;6848;6943;8630;8637;8732;10419;10426;10521;12208;12215;12310;13997;14004;14099;15786;15793;15888;17575;17582;17677;
(403_606_56_57),1477;1479;1541;3266;3268;3330;5055;5057;5119;6844;6846;6908;8633;8635;8697;10422;10424;10486;12211;12213;12275;14000;14002;14064;15789;15791;15853;17578;17580;17642;
(403_606_57_58),1478;1480;1482;3267;3269;3271;5056;5058;5060;6845;6847;6849;8634;8636;8638;10423;10425;10427;12212;12214;12216;14001;14003;14005;15790;15792;15794;17579;17581;17583;
(403_611_11_13),182;1971;3760;5549;7338;9127;10916;12705;14494;16283;
(403_611_13_15),53;1842;3631;5420;7209;8998;10787;12576;14365;16154;
(403_611_19_21),550;2339;4128;5917;7706;9495;11284;13073;14862;16651;
(403_611_20_22),176;1965;3754;5543;7332;9121;10910;12699;14488;16277;
(403_611_22_24),859;1175;2648;2964;4437;4753;6226;6542;8015;8331;9804;10120;11593;11909;13382;13698;15171;15487;16960;17276;
(403_611_25_27),870;1176;2659;2965;4448;4754;6237;6543;8026;8332;9815;10121;11604;11910;13393;13699;15182;15488;16971;17277;
(403_611_26_28),1646;3435;5224;7013;8802;10591;12380;14169;15958;17747;
(403_611_28_30),1641;3430;5219;7008;8797;10586;12375;14164;15953;17742;
(403_611_29_31),1502;3291;5080;6869;8658;10447;12236;14025;15814;17603;
(403_611_2_4),59;762;981;1848;2551;2770;3637;4340;4559;5426;6129;6348;7215;7918;8137;9004;9707;9926;10793;11496;11715;12582;13285;13504;14371;15074;15293;16160;16863;17082;
(403_611_32_34),1172;2961;4750;6539;8328;10117;11906;13695;15484;17273;
(403_611_5_7),60;763;1849;2552;3638;4341;5427;6130;7216;7919;9005;9708;10794;11497;12583;13286;14372;15075;16161;16864;
(403_611_6_8),301;877;2090;2666;3879;4455;5668;6244;7457;8033;9246;9822;11035;11611;12824;13400;14613;15189;16402;16978;
(403_611_8_10),530;2319;4108;5897;7686;9475;11264;13053;14842;16631;
(403_611_9_11),872;2661;4450;6239;8028;9817;11606;13395;15184;16973;
(404_403_23_26),556;2345;4134;5923;7712;9501;11290;13079;14868;16657;
(404_403_34_37),
(404_403_38_41),1449;3238;5027;6816;8605;10394;12183;13972;15761;17550;
(404_403_39_42),1379;3168;4957;6746;8535;10324;12113;13902;15691;17480;
(404_403_40_43),1389;3178;4967;6756;8545;10334;12123;13912;15701;17490;
(404_403_41_44),1341;1579;3130;3368;4919;5157;6708;6946;8497;8735;10286;10524;12075;12313;13864;14102;15653;15891;17442;17680;
(404_403_42_45),1395;1458;3184;3247;4973;5036;6762;6825;8551;8614;10340;10403;12129;12192;13918;13981;15707;15770;17496;17559;
(404_403_43_46),1462;3251;5040;6829;8618;10407;12196;13985;15774;17563;
(404_403_44_47),1342;1553;3131;3342;4920;5131;6709;6920;8498;8709;10287;10498;12076;12287;13865;14076;15654;15865;17443;17654;
(404_403_45_48),1454;3243;5032;6821;8610;10399;12188;13977;15766;17555;
(404_403_46_49),1552;3341;5130;6919;8708;10497;12286;14075;15864;17653;
(404_403_47_50),1545;3334;5123;6912;8701;10490;12279;14068;15857;17646;
(404_403_48_51),1468;3257;5046;6835;8624;10413;12202;13991;15780;17569;
(404_403_49_52),1471;3260;5049;6838;8627;10416;12205;13994;15783;17572;
(404_403_50_53),1539;3328;5117;6906;8695;10484;12273;14062;15851;17640;
(404_403_51_54),1473;3262;5051;6840;8629;10418;12207;13996;15785;17574;
(404_403_52_55),1481;3270;5059;6848;8637;10426;12215;14004;15793;17582;
(404_403_53_56),1477;3266;5055;6844;8633;10422;12211;14000;15789;17578;
(404_403_54_57),1478;1482;3267;3271;5056;5060;6845;6849;8634;8638;10423;10427;12212;12216;14001;14005;15790;15794;17579;17583;
(404_405_11_12),758;977;2547;2766;4336;4555;6125;6344;7914;8133;9703;9922;11492;11711;13281;13500;15070;15289;16859;17078;
(404_405_13_14),55;1069;1844;2858;3633;4647;5422;6436;7211;8225;9000;10014;10789;11803;12578;13592;14367;15381;16156;17170;
(404_405_14_15),177;756;978;1966;2545;2767;3755;4334;4556;5544;6123;6345;7333;7912;8134;9122;9701;9923;10911;11490;11712;12700;13279;13501;14489;15068;15290;16278;16857;17079;
(404_405_15_16),296;961;2085;2750;3874;4539;5663;6328;7452;8117;9241;9906;11030;11695;12819;13484;14608;15273;16397;17062;
(404_405_17_18),280;2069;3858;5647;7436;9225;11014;12803;14592;16381;
(404_405_19_20),54;1843;3632;5421;7210;8999;10788;12577;14366;16155;
(404_405_20_21),295;2084;3873;5662;7451;9240;11029;12818;14607;16396;
(404_405_21_22),415;2204;3993;5782;7571;9360;11149;12938;14727;16516;
(404_405_24_25),425;783;2214;2572;4003;4361;5792;6150;7581;7939;9370;9728;11159;11517;12948;13306;14737;15095;16526;16884;
(404_405_25_26),422;1645;1747;2211;3434;3536;4000;5223;5325;5789;7012;7114;7578;8801;8903;9367;10590;10692;11156;12379;12481;12945;14168;14270;14734;15957;16059;16523;17746;17848;
(404_405_27_28),1079;2868;4657;6446;8235;10024;11813;13602;15391;17180;
(404_405_29_30),1088;2877;4666;6455;8244;10033;11822;13611;15400;17189;
(404_405_31_32),1698;3487;5276;7065;8854;10643;12432;14221;16010;17799;
(404_405_32_33),1627;3416;5205;6994;8783;10572;12361;14150;15939;17728;
(404_405_33_34),1284;1624;3073;3413;4862;5202;6651;6991;8440;8780;10229;10569;12018;12358;13807;14147;15596;15936;17385;17725;
(404_405_34_35),1642;3431;5220;7009;8798;10587;12376;14165;15954;17743;
(404_405_35_36),1174;2963;4752;6541;8330;10119;11908;13697;15486;17275;
(404_405_5_6),300;2089;3878;5667;7456;9245;11034;12823;14612;16401;
(404_405_6_7),1082;2871;4660;6449;8238;10027;11816;13605;15394;17183;
(404_405_8_9),298;982;2087;2771;3876;4560;5665;6349;7454;8138;9243;9927;11032;11716;12821;13505;14610;15294;16399;17083;
(404_405_9_10),1083;2872;4661;6450;8239;10028;11817;13606;15395;17184;
(404_675_10_12),551;2340;4129;5918;7707;9496;11285;13074;14863;16652;
(404_675_13_15),783;2572;4361;6150;7939;9728;11517;13306;15095;16884;
(404_675_30_32),1388;3177;4966;6755;8544;10333;12122;13911;15700;17489;
(404_675_31_33),1448;1578;3237;3367;5026;5156;6815;6945;8604;8734;10393;10523;12182;12312;13971;14101;15760;15890;17549;17679;
(404_675_35_37),1460;3249;5038;6827;8616;10405;12194;13983;15772;17561;
(404_675_41_43),1512;3301;5090;6879;8668;10457;12246;14035;15824;17613;
(404_675_42_44),1461;3250;5039;6828;8617;10406;12195;13984;15773;17562;
(404_675_44_46),1585;3374;5163;6952;8741;10530;12319;14108;15897;17686;
(404_675_45_47),1584;3373;5162;6951;8740;10529;12318;14107;15896;17685;
(404_675_46_48),1516;3305;5094;6883;8672;10461;12250;14039;15828;17617;
(404_675_47_49),1518;3307;5096;6885;8674;10463;12252;14041;15830;17619;
(404_675_48_50),1535;3324;5113;6902;8691;10480;12269;14058;15847;17636;
(404_675_49_51),1520;3309;5098;6887;8676;10465;12254;14043;15832;17621;
(404_675_50_52),1521;3310;5099;6888;8677;10466;12255;14044;15833;17622;
(404_675_51_53),1540;3329;5118;6907;8696;10485;12274;14063;15852;17641;
(404_675_52_54),1537;3326;5115;6904;8693;10482;12271;14060;15849;17638;
(404_675_53_55),1534;3323;5112;6901;8690;10479;12268;14057;15846;17635;
(404_680_11_13),181;1970;3759;5548;7337;9126;10915;12704;14493;16282;
(404_680_19_21),56;1845;3634;5423;7212;9001;10790;12579;14368;16157;
(404_680_37_39),1392;3181;4970;6759;8548;10337;12126;13915;15704;17493;
