pax_id,agent_index
3119,945;1075;2734;2864;4523;4653;6312;6442;8101;8231;9890;10020;11679;11809;13468;13598;15257;15387;17046;17176;18835;18965;20624;20754;22413;22543;24202;24332;25991;26121;27780;27910;29569;29699;31358;31488;33147;33277;34936;35066;36725;36855;38514;38644;40303;40433;42092;42222;43881;44011;45670;45800;47459;47589;49248;49378;51037;51167;52826;52956;54615;54745;56404;56534;58193;58323;59982;60112;61771;61901;63560;63690;65349;65479;67138;67268;68927;69057;70716;70846;72505;72635;74294;74424;76083;76213;77872;78002;79661;79791;81450;81580;83239;83369;85028;85158;86817;86947;88606;88736;90395;90525;92184;92314;93973;94103;95762;95892;97551;97681;99340;99470;101129;101259;102918;103048;104707;104837;106496;106626;108285;108415;110074;110204;111863;111993;113652;113782;115441;115571;117230;117360;119019;119149;120808;120938;122597;122727;124386;124516;126175;126305;127964;128094;129753;129883;131542;131672;133331;133461;135120;135250;136909;137039;138698;138828;140487;140617;142276;142406;144065;144195;145854;145984;147643;147773;149432;149562;151221;151351;153010;153140;154799;154929;156588;156718;158377;158507;160166;160296;161955;162085;163744;163874;165533;165663;167322;167452;169111;169241;170900;171030;172689;172819;174478;174608;176267;176397;178056;178186;
3120,940;1038;2729;2827;4518;4616;6307;6405;8096;8194;9885;9983;11674;11772;13463;13561;15252;15350;17041;17139;18830;18928;20619;20717;22408;22506;24197;24295;25986;26084;27775;27873;29564;29662;31353;31451;33142;33240;34931;35029;36720;36818;38509;38607;40298;40396;42087;42185;43876;43974;45665;45763;47454;47552;49243;49341;51032;51130;52821;52919;54610;54708;56399;56497;58188;58286;59977;60075;61766;61864;63555;63653;65344;65442;67133;67231;68922;69020;70711;70809;72500;72598;74289;74387;76078;76176;77867;77965;79656;79754;81445;81543;83234;83332;85023;85121;86812;86910;88601;88699;90390;90488;92179;92277;93968;94066;95757;95855;97546;97644;99335;99433;101124;101222;102913;103011;104702;104800;106491;106589;108280;108378;110069;110167;111858;111956;113647;113745;115436;115534;117225;117323;119014;119112;120803;120901;122592;122690;124381;124479;126170;126268;127959;128057;129748;129846;131537;131635;133326;133424;135115;135213;136904;137002;138693;138791;140482;140580;142271;142369;144060;144158;145849;145947;147638;147736;149427;149525;151216;151314;153005;153103;154794;154892;156583;156681;158372;158470;160161;160259;161950;162048;163739;163837;165528;165626;167317;167415;169106;169204;170895;170993;172684;172782;174473;174571;176262;176360;178051;178149;
3121,932;970;1089;2721;2759;2878;4510;4548;4667;6299;6337;6456;8088;8126;8245;9877;9915;10034;11666;11704;11823;13455;13493;13612;15244;15282;15401;17033;17071;17190;18822;18860;18979;20611;20649;20768;22400;22438;22557;24189;24227;24346;25978;26016;26135;27767;27805;27924;29556;29594;29713;31345;31383;31502;33134;33172;33291;34923;34961;35080;36712;36750;36869;38501;38539;38658;40290;40328;40447;42079;42117;42236;43868;43906;44025;45657;45695;45814;47446;47484;47603;49235;49273;49392;51024;51062;51181;52813;52851;52970;54602;54640;54759;56391;56429;56548;58180;58218;58337;59969;60007;60126;61758;61796;61915;63547;63585;63704;65336;65374;65493;67125;67163;67282;68914;68952;69071;70703;70741;70860;72492;72530;72649;74281;74319;74438;76070;76108;76227;77859;77897;78016;79648;79686;79805;81437;81475;81594;83226;83264;83383;85015;85053;85172;86804;86842;86961;88593;88631;88750;90382;90420;90539;92171;92209;92328;93960;93998;94117;95749;95787;95906;97538;97576;97695;99327;99365;99484;101116;101154;101273;102905;102943;103062;104694;104732;104851;106483;106521;106640;108272;108310;108429;110061;110099;110218;111850;111888;112007;113639;113677;113796;115428;115466;115585;117217;117255;117374;119006;119044;119163;120795;120833;120952;122584;122622;122741;124373;124411;124530;126162;126200;126319;127951;127989;128108;129740;129778;129897;131529;131567;131686;133318;133356;133475;135107;135145;135264;136896;136934;137053;138685;138723;138842;140474;140512;140631;142263;142301;142420;144052;144090;144209;145841;145879;145998;147630;147668;147787;149419;149457;149576;151208;151246;151365;152997;153035;153154;154786;154824;154943;156575;156613;156732;158364;158402;158521;160153;160191;160310;161942;161980;162099;163731;163769;163888;165520;165558;165677;167309;167347;167466;169098;169136;169255;170887;170925;171044;172676;172714;172833;174465;174503;174622;176254;176292;176411;178043;178081;178200;
3122,925;948;985;1096;1099;2714;2737;2774;2885;2888;4503;4526;4563;4674;4677;6292;6315;6352;6463;6466;8081;8104;8141;8252;8255;9870;9893;9930;10041;10044;11659;11682;11719;11830;11833;13448;13471;13508;13619;13622;15237;15260;15297;15408;15411;17026;17049;17086;17197;17200;18815;18838;18875;18986;18989;20604;20627;20664;20775;20778;22393;22416;22453;22564;22567;24182;24205;24242;24353;24356;25971;25994;26031;26142;26145;27760;27783;27820;27931;27934;29549;29572;29609;29720;29723;31338;31361;31398;31509;31512;33127;33150;33187;33298;33301;34916;34939;34976;35087;35090;36705;36728;36765;36876;36879;38494;38517;38554;38665;38668;40283;40306;40343;40454;40457;42072;42095;42132;42243;42246;43861;43884;43921;44032;44035;45650;45673;45710;45821;45824;47439;47462;47499;47610;47613;49228;49251;49288;49399;49402;51017;51040;51077;51188;51191;52806;52829;52866;52977;52980;54595;54618;54655;54766;54769;56384;56407;56444;56555;56558;58173;58196;58233;58344;58347;59962;59985;60022;60133;60136;61751;61774;61811;61922;61925;63540;63563;63600;63711;63714;65329;65352;65389;65500;65503;67118;67141;67178;67289;67292;68907;68930;68967;69078;69081;70696;70719;70756;70867;70870;72485;72508;72545;72656;72659;74274;74297;74334;74445;74448;76063;76086;76123;76234;76237;77852;77875;77912;78023;78026;79641;79664;79701;79812;79815;81430;81453;81490;81601;81604;83219;83242;83279;83390;83393;85008;85031;85068;85179;85182;86797;86820;86857;86968;86971;88586;88609;88646;88757;88760;90375;90398;90435;90546;90549;92164;92187;92224;92335;92338;93953;93976;94013;94124;94127;95742;95765;95802;95913;95916;97531;97554;97591;97702;97705;99320;99343;99380;99491;99494;101109;101132;101169;101280;101283;102898;102921;102958;103069;103072;104687;104710;104747;104858;104861;106476;106499;106536;106647;106650;108265;108288;108325;108436;108439;110054;110077;110114;110225;110228;111843;111866;111903;112014;112017;113632;113655;113692;113803;113806;115421;115444;115481;115592;115595;117210;117233;117270;117381;117384;118999;119022;119059;119170;119173;120788;120811;120848;120959;120962;122577;122600;122637;122748;122751;124366;124389;124426;124537;124540;126155;126178;126215;126326;126329;127944;127967;128004;128115;128118;129733;129756;129793;129904;129907;131522;131545;131582;131693;131696;133311;133334;133371;133482;133485;135100;135123;135160;135271;135274;136889;136912;136949;137060;137063;138678;138701;138738;138849;138852;140467;140490;140527;140638;140641;142256;142279;142316;142427;142430;144045;144068;144105;144216;144219;145834;145857;145894;146005;146008;147623;147646;147683;147794;147797;149412;149435;149472;149583;149586;151201;151224;151261;151372;151375;152990;153013;153050;153161;153164;154779;154802;154839;154950;154953;156568;156591;156628;156739;156742;158357;158380;158417;158528;158531;160146;160169;160206;160317;160320;161935;161958;161995;162106;162109;163724;163747;163784;163895;163898;165513;165536;165573;165684;165687;167302;167325;167362;167473;167476;169091;169114;169151;169262;169265;170880;170903;170940;171051;171054;172669;172692;172729;172840;172843;174458;174481;174518;174629;174632;176247;176270;176307;176418;176421;178036;178059;178096;178207;178210;
3123,931;1031;2720;2820;4509;4609;6298;6398;8087;8187;9876;9976;11665;11765;13454;13554;15243;15343;17032;17132;18821;18921;20610;20710;22399;22499;24188;24288;25977;26077;27766;27866;29555;29655;31344;31444;33133;33233;34922;35022;36711;36811;38500;38600;40289;40389;42078;42178;43867;43967;45656;45756;47445;47545;49234;49334;51023;51123;52812;52912;54601;54701;56390;56490;58179;58279;59968;60068;61757;61857;63546;63646;65335;65435;67124;67224;68913;69013;70702;70802;72491;72591;74280;74380;76069;76169;77858;77958;79647;79747;81436;81536;83225;83325;85014;85114;86803;86903;88592;88692;90381;90481;92170;92270;93959;94059;95748;95848;97537;97637;99326;99426;101115;101215;102904;103004;104693;104793;106482;106582;108271;108371;110060;110160;111849;111949;113638;113738;115427;115527;117216;117316;119005;119105;120794;120894;122583;122683;124372;124472;126161;126261;127950;128050;129739;129839;131528;131628;133317;133417;135106;135206;136895;136995;138684;138784;140473;140573;142262;142362;144051;144151;145840;145940;147629;147729;149418;149518;151207;151307;152996;153096;154785;154885;156574;156674;158363;158463;160152;160252;161941;162041;163730;163830;165519;165619;167308;167408;169097;169197;170886;170986;172675;172775;174464;174564;176253;176353;178042;178142;
3124,937;1113;2726;2902;4515;4691;6304;6480;8093;8269;9882;10058;11671;11847;13460;13636;15249;15425;17038;17214;18827;19003;20616;20792;22405;22581;24194;24370;25983;26159;27772;27948;29561;29737;31350;31526;33139;33315;34928;35104;36717;36893;38506;38682;40295;40471;42084;42260;43873;44049;45662;45838;47451;47627;49240;49416;51029;51205;52818;52994;54607;54783;56396;56572;58185;58361;59974;60150;61763;61939;63552;63728;65341;65517;67130;67306;68919;69095;70708;70884;72497;72673;74286;74462;76075;76251;77864;78040;79653;79829;81442;81618;83231;83407;85020;85196;86809;86985;88598;88774;90387;90563;92176;92352;93965;94141;95754;95930;97543;97719;99332;99508;101121;101297;102910;103086;104699;104875;106488;106664;108277;108453;110066;110242;111855;112031;113644;113820;115433;115609;117222;117398;119011;119187;120800;120976;122589;122765;124378;124554;126167;126343;127956;128132;129745;129921;131534;131710;133323;133499;135112;135288;136901;137077;138690;138866;140479;140655;142268;142444;144057;144233;145846;146022;147635;147811;149424;149600;151213;151389;153002;153178;154791;154967;156580;156756;158369;158545;160158;160334;161947;162123;163736;163912;165525;165701;167314;167490;169103;169279;170892;171068;172681;172857;174470;174646;176259;176435;178048;178224;
3125,973;1115;2762;2904;4551;4693;6340;6482;8129;8271;9918;10060;11707;11849;13496;13638;15285;15427;17074;17216;18863;19005;20652;20794;22441;22583;24230;24372;26019;26161;27808;27950;29597;29739;31386;31528;33175;33317;34964;35106;36753;36895;38542;38684;40331;40473;42120;42262;43909;44051;45698;45840;47487;47629;49276;49418;51065;51207;52854;52996;54643;54785;56432;56574;58221;58363;60010;60152;61799;61941;63588;63730;65377;65519;67166;67308;68955;69097;70744;70886;72533;72675;74322;74464;76111;76253;77900;78042;79689;79831;81478;81620;83267;83409;85056;85198;86845;86987;88634;88776;90423;90565;92212;92354;94001;94143;95790;95932;97579;97721;99368;99510;101157;101299;102946;103088;104735;104877;106524;106666;108313;108455;110102;110244;111891;112033;113680;113822;115469;115611;117258;117400;119047;119189;120836;120978;122625;122767;124414;124556;126203;126345;127992;128134;129781;129923;131570;131712;133359;133501;135148;135290;136937;137079;138726;138868;140515;140657;142304;142446;144093;144235;145882;146024;147671;147813;149460;149602;151249;151391;153038;153180;154827;154969;156616;156758;158405;158547;160194;160336;161983;162125;163772;163914;165561;165703;167350;167492;169139;169281;170928;171070;172717;172859;174506;174648;176295;176437;178084;178226;
3126,991;2780;4569;6358;8147;9936;11725;13514;15303;17092;18881;20670;22459;24248;26037;27826;29615;31404;33193;34982;36771;38560;40349;42138;43927;45716;47505;49294;51083;52872;54661;56450;58239;60028;61817;63606;65395;67184;68973;70762;72551;74340;76129;77918;79707;81496;83285;85074;86863;88652;90441;92230;94019;95808;97597;99386;101175;102964;104753;106542;108331;110120;111909;113698;115487;117276;119065;120854;122643;124432;126221;128010;129799;131588;133377;135166;136955;138744;140533;142322;144111;145900;147689;149478;151267;153056;154845;156634;158423;160212;162001;163790;165579;167368;169157;170946;172735;174524;176313;178102;
3127,935;1035;2724;2824;4513;4613;6302;6402;8091;8191;9880;9980;11669;11769;13458;13558;15247;15347;17036;17136;18825;18925;20614;20714;22403;22503;24192;24292;25981;26081;27770;27870;29559;29659;31348;31448;33137;33237;34926;35026;36715;36815;38504;38604;40293;40393;42082;42182;43871;43971;45660;45760;47449;47549;49238;49338;51027;51127;52816;52916;54605;54705;56394;56494;58183;58283;59972;60072;61761;61861;63550;63650;65339;65439;67128;67228;68917;69017;70706;70806;72495;72595;74284;74384;76073;76173;77862;77962;79651;79751;81440;81540;83229;83329;85018;85118;86807;86907;88596;88696;90385;90485;92174;92274;93963;94063;95752;95852;97541;97641;99330;99430;101119;101219;102908;103008;104697;104797;106486;106586;108275;108375;110064;110164;111853;111953;113642;113742;115431;115531;117220;117320;119009;119109;120798;120898;122587;122687;124376;124476;126165;126265;127954;128054;129743;129843;131532;131632;133321;133421;135110;135210;136899;136999;138688;138788;140477;140577;142266;142366;144055;144155;145844;145944;147633;147733;149422;149522;151211;151311;153000;153100;154789;154889;156578;156678;158367;158467;160156;160256;161945;162045;163734;163834;165523;165623;167312;167412;169101;169201;170890;170990;172679;172779;174468;174568;176257;176357;178046;178146;
3128,954;1117;2743;2906;4532;4695;6321;6484;8110;8273;9899;10062;11688;11851;13477;13640;15266;15429;17055;17218;18844;19007;20633;20796;22422;22585;24211;24374;26000;26163;27789;27952;29578;29741;31367;31530;33156;33319;34945;35108;36734;36897;38523;38686;40312;40475;42101;42264;43890;44053;45679;45842;47468;47631;49257;49420;51046;51209;52835;52998;54624;54787;56413;56576;58202;58365;59991;60154;61780;61943;63569;63732;65358;65521;67147;67310;68936;69099;70725;70888;72514;72677;74303;74466;76092;76255;77881;78044;79670;79833;81459;81622;83248;83411;85037;85200;86826;86989;88615;88778;90404;90567;92193;92356;93982;94145;95771;95934;97560;97723;99349;99512;101138;101301;102927;103090;104716;104879;106505;106668;108294;108457;110083;110246;111872;112035;113661;113824;115450;115613;117239;117402;119028;119191;120817;120980;122606;122769;124395;124558;126184;126347;127973;128136;129762;129925;131551;131714;133340;133503;135129;135292;136918;137081;138707;138870;140496;140659;142285;142448;144074;144237;145863;146026;147652;147815;149441;149604;151230;151393;153019;153182;154808;154971;156597;156760;158386;158549;160175;160338;161964;162127;163753;163916;165542;165705;167331;167494;169120;169283;170909;171072;172698;172861;174487;174650;176276;176439;178065;178228;
3129,957;2746;4535;6324;8113;9902;11691;13480;15269;17058;18847;20636;22425;24214;26003;27792;29581;31370;33159;34948;36737;38526;40315;42104;43893;45682;47471;49260;51049;52838;54627;56416;58205;59994;61783;63572;65361;67150;68939;70728;72517;74306;76095;77884;79673;81462;83251;85040;86829;88618;90407;92196;93985;95774;97563;99352;101141;102930;104719;106508;108297;110086;111875;113664;115453;117242;119031;120820;122609;124398;126187;127976;129765;131554;133343;135132;136921;138710;140499;142288;144077;145866;147655;149444;151233;153022;154811;156600;158389;160178;161967;163756;165545;167334;169123;170912;172701;174490;176279;178068;
3130,1008;2797;4586;6375;8164;9953;11742;13531;15320;17109;18898;20687;22476;24265;26054;27843;29632;31421;33210;34999;36788;38577;40366;42155;43944;45733;47522;49311;51100;52889;54678;56467;58256;60045;61834;63623;65412;67201;68990;70779;72568;74357;76146;77935;79724;81513;83302;85091;86880;88669;90458;92247;94036;95825;97614;99403;101192;102981;104770;106559;108348;110137;111926;113715;115504;117293;119082;120871;122660;124449;126238;128027;129816;131605;133394;135183;136972;138761;140550;142339;144128;145917;147706;149495;151284;153073;154862;156651;158440;160229;162018;163807;165596;167385;169174;170963;172752;174541;176330;178119;
