space_time_arc, arc_flow
(569_572_16_20),3.999152
(569_572_17_21),0.000000
(569_572_18_22),0.000000
(569_572_19_23),1.309921
(569_572_2_6),0.000000
(569_572_20_24),0.000000
(569_572_21_25),0.000000
(569_572_22_26),1.722534
(569_572_23_27),4.000000
(569_572_24_28),7.624762
(569_572_25_29),0.375239
(569_572_27_31),0.000000
(569_572_28_32),4.000000
(569_572_29_33),4.000000
(569_572_31_35),4.000000
(569_572_34_38),4.000000
(569_572_35_39),3.999862
(569_572_36_40),4.000000
(569_572_37_41),8.000000
(569_572_39_43),4.000000
(569_572_4_8),0.000000
(569_572_41_45),4.000000
(569_572_43_47),3.999949
(569_572_5_9),7.985491
(569_572_6_10),0.000000
(569_573_16_19),4.000000
(569_573_18_21),4.000000
(569_573_19_22),2.689757
(569_573_20_23),3.995063
(569_573_24_27),4.000000
(569_573_26_29),4.000000
(569_573_27_30),4.000000
(569_573_31_34),4.000000
(569_573_32_35),4.000000
(569_573_33_36),4.000000
(569_573_37_40),0.000000
(569_573_38_41),3.543225
(569_573_39_42),3.988415
(569_573_4_7),0.000000
(569_573_41_44),4.000000
(569_573_42_45),4.000000
(569_573_43_46),3.999862
(569_573_44_47),4.000000
(569_573_45_48),4.000000
(569_573_46_49),3.997595
(569_573_47_50),4.000000
(569_573_48_51),4.000000
(569_573_49_52),3.994592
(569_573_5_8),3.999992
(570_24_11_12),2.847721
(570_24_9_10),5.152279
(570_500_13_14),2.847721
(570_571_1_5),0.831885
(570_572_13_16),1.152279
(570_572_15_18),2.847721
(570_572_16_19),2.630683
(570_572_17_20),1.368694
(570_572_18_21),2.508111
(570_572_2_5),7.626066
(570_572_21_24),8.000000
(570_572_23_26),2.277466
(570_572_25_28),4.000000
(570_572_27_30),3.426713
(570_572_30_33),0.000000
(570_572_31_34),4.000000
(570_572_33_36),4.000000
(570_572_34_37),4.000000
(570_572_35_38),4.000000
(570_572_37_40),4.000000
(570_572_39_42),4.000000
(570_572_4_7),2.469947
(570_572_41_44),3.991079
(570_572_42_45),3.994592
(570_572_44_47),4.000000
(570_572_6_9),0.000000
(571_25_10_11),3.332995
(571_25_11_12),0.667005
(571_570_30_34),4.000000
(571_572_1_4),0.000000
(571_572_13_16),3.332995
(571_572_19_22),3.999941
(571_572_20_23),0.000000
(571_572_22_25),3.049767
(571_572_23_26),3.999670
(571_572_24_27),0.950234
(571_572_27_30),4.000000
(571_572_30_33),0.456775
(571_572_36_39),3.984416
(571_572_43_46),4.000000
(571_572_45_48),3.994769
(571_572_46_49),4.000000
(571_572_5_8),0.442765
(571_572_8_11),4.000000
(571_632_2_5),7.999670
(571_637_13_15),0.667005
(571_637_15_17),0.000000
(571_637_16_18),3.999309
(571_637_17_19),3.878564
(571_637_18_20),4.000000
(571_637_19_21),0.000000
(571_637_20_22),0.000000
(571_637_21_23),1.491889
(571_637_22_24),8.000000
(571_637_23_25),0.000000
(571_637_24_26),0.000000
(571_637_25_27),3.999694
(571_637_26_28),0.573223
(571_637_27_29),4.000000
(571_637_28_30),7.292016
(571_637_29_31),4.000000
(571_637_30_32),1.556709
(571_637_31_33),2.433307
(571_637_32_34),4.000000
(571_637_33_35),7.987707
(571_637_34_36),3.997472
(571_637_35_37),4.000000
(571_637_36_38),4.000000
(571_637_37_39),4.000000
(571_637_38_40),6.987926
(571_637_4_6),0.000000
(571_637_40_42),5.012074
(571_637_41_43),4.000000
(571_637_43_45),4.000000
(571_637_46_48),4.000000
(571_637_5_7),0.831885
(571_637_6_8),0.000000
(571_637_7_9),4.000000
(571_637_8_10),1.792455
(572_26_10_11),0.000000
(572_26_11_12),0.000000
(572_26_9_10),3.985491
(572_569_24_28),4.000000
(572_569_32_36),4.000000
(572_569_33_37),0.000000
(572_569_34_38),7.543225
(572_569_35_39),3.988415
(572_569_38_42),8.000000
(572_569_39_43),3.999862
(572_569_40_44),4.000000
(572_569_43_47),4.000000
(572_569_45_49),3.994592
(572_572_13_14),3.985491
(572_572_14_15),3.985491
(572_572_2_3),0.000000
(572_573_21_24),4.000000
(572_573_34_37),4.000000
(572_573_4_7),0.000000
(572_573_8_11),0.442765
(572_576_1_3),0.000000
(572_576_13_15),0.000000
(572_576_14_16),3.999297
(572_576_15_17),3.985491
(572_576_16_18),4.485274
(572_576_17_19),0.000000
(572_576_18_20),6.847721
(572_576_19_21),2.630683
(572_576_20_22),5.367846
(572_576_21_23),6.508111
(572_576_22_24),3.999941
(572_576_23_25),1.309921
(572_576_24_26),8.000000
(572_576_25_27),4.000000
(572_576_26_28),4.000000
(572_576_27_29),8.950233
(572_576_28_30),4.000000
(572_576_29_31),4.000000
(572_576_3_5),0.000000
(572_576_30_32),11.426713
(572_576_31_33),0.000000
(572_576_32_34),2.543776
(572_576_33_35),4.456775
(572_576_34_36),4.000000
(572_576_35_37),4.000000
(572_576_36_38),4.000000
(572_576_37_39),3.995149
(572_576_38_40),4.000000
(572_576_39_41),3.984416
(572_576_40_42),4.000000
(572_576_41_43),4.000000
(572_576_42_44),4.000000
(572_576_43_45),4.000000
(572_576_44_46),3.991079
(572_576_45_47),4.000000
(572_576_46_48),4.000000
(572_576_47_49),4.000000
(572_576_48_50),3.994769
(572_576_49_51),4.000000
(572_576_5_7),7.626066
(572_576_6_8),0.000000
(572_576_7_9),2.469947
(572_576_8_10),4.000000
(572_576_9_11),4.000000
(572_637_25_29),3.049767
(572_637_26_30),3.999670
(572_637_27_31),3.988415
(572_637_37_41),4.000000
(572_637_45_49),4.000000
(572_637_47_51),7.999949
(572_637_5_9),0.000000
(573_27_10_11),3.556947
(573_27_11_12),0.442765
(573_531_13_14),0.442765
(573_531_7_8),0.000000
(573_569_28_31),4.000000
(573_569_30_33),4.000000
(573_569_34_37),7.999949
(573_569_38_41),8.000000
(573_572_22_25),4.000000
(573_572_29_32),6.543777
(573_577_1_4),4.000000
(573_577_13_16),3.556947
(573_577_15_18),0.442765
(573_577_16_19),0.000000
(573_577_17_20),4.000000
(573_577_18_21),3.999788
(573_577_19_22),4.000000
(573_577_2_5),8.000000
(573_577_21_24),7.999331
(573_577_22_25),2.689757
(573_577_23_26),3.995063
(573_577_24_27),7.999134
(573_577_25_28),3.170273
(573_577_27_30),0.000000
(573_577_28_31),0.000000
(573_577_29_32),4.000000
(573_577_30_33),8.000000
(573_577_31_34),4.000000
(573_577_32_35),4.000000
(573_577_33_36),4.473919
(573_577_34_37),4.000000
(573_577_35_38),4.000000
(573_577_36_39),4.000000
(573_577_37_40),4.000000
(573_577_39_42),4.000000
(573_577_40_43),0.000000
(573_577_41_44),3.543225
(573_577_42_45),3.988415
(573_577_43_46),3.997159
(573_577_44_47),4.000000
(573_577_45_48),4.000000
(573_577_46_49),3.999862
(573_577_47_50),4.000000
(573_577_48_51),4.000000
(573_577_49_52),3.997595
(573_577_5_8),2.696230
(573_577_50_53),4.000000
(573_577_51_54),4.000000
(573_577_52_55),3.994592
(573_577_7_10),0.000000
(573_577_8_11),0.000000
(574_28_10_11),0.000000
(574_28_11_12),4.000000
(574_531_13_15),0.000000
(574_531_14_16),4.000000
(574_531_15_17),3.999788
(574_574_13_14),4.000000
(574_574_4_5),0.000000
(574_575_1_4),3.996972
(574_575_32_35),4.000000
(574_575_33_36),4.000000
(574_575_5_8),0.000000
(574_575_7_10),3.268970
(574_575_8_11),0.731030
(575_29_10_11),3.268970
(575_29_11_12),0.731030
(575_528_2_3),7.991507
(575_530_13_16),0.731030
(575_530_14_17),3.268970
(575_530_16_19),0.000000
(575_530_31_34),4.000000
(575_530_35_38),4.000000
(575_530_36_39),4.000000
(575_575_13_14),3.268970
(575_580_4_8),3.999226
(575_580_7_11),4.000000
(575_581_4_7),3.996972
(575_581_8_11),0.000000
(576_1030_10_11),0.000000
(576_1030_11_12),0.000000
(576_1030_12_13),0.000000
(576_1030_13_14),0.373934
(576_1030_14_15),3.626066
(576_1030_15_16),3.310653
(576_1030_16_17),4.488685
(576_1030_17_18),7.496805
(576_1030_18_19),11.029694
(576_1030_19_20),9.535386
(576_1030_20_21),10.439754
(576_1030_21_22),7.174303
(576_1030_22_23),10.702634
(576_1030_23_24),7.768545
(576_1030_24_25),15.293461
(576_1030_25_26),19.997711
(576_1030_26_27),14.839091
(576_1030_27_28),18.563931
(576_1030_28_29),15.393209
(576_1030_29_30),16.934015
(576_1030_30_31),20.000000
(576_1030_31_32),15.222305
(576_1030_32_33),19.426407
(576_1030_33_34),15.993930
(576_1030_34_35),17.288635
(576_1030_35_36),18.013485
(576_1030_36_37),18.433308
(576_1030_37_38),23.049767
(576_1030_38_39),19.999023
(576_1030_39_40),19.992622
(576_1030_4_5),0.000000
(576_1030_40_41),20.000000
(576_1030_41_42),19.984417
(576_1030_42_43),19.998972
(576_1030_43_44),15.999819
(576_1030_44_45),19.999706
(576_1030_45_46),20.000000
(576_1030_46_47),15.991078
(576_1030_47_48),15.543224
(576_1030_48_49),15.987446
(576_1030_49_50),15.994880
(576_1030_5_6),0.000000
(576_1030_50_51),15.994769
(576_1030_51_52),16.000000
(576_1030_52_53),11.997021
(576_1030_53_54),12.000000
(576_1030_54_55),11.999949
(576_1030_55_56),11.997595
(576_1030_56_57),11.994910
(576_1030_57_58),8.000000
(576_1030_58_59),7.994290
(576_1030_6_7),0.000000
(576_1030_7_8),0.000000
(576_1030_8_9),0.000000
(576_1030_9_10),0.000000
(576_30_10_11),0.000000
(576_30_11_12),0.000000
(576_30_9_10),0.373934
(576_572_32_34),12.000000
(576_576_13_14),3.626066
(576_576_16_17),0.000000
(576_576_21_22),3.999309
(576_576_22_23),7.999309
(576_576_23_24),3.999309
(576_576_24_25),3.999309
(576_576_25_26),1.309921
(576_576_26_27),1.309921
(576_576_27_28),4.000000
(576_576_28_29),4.000000
(576_576_29_30),4.000000
(576_576_35_36),4.000000
(576_576_36_37),4.000000
(576_576_43_44),4.000000
(576_577_20_23),3.996510
(576_577_30_33),4.000000
(576_578_1_4),2.861002
(576_578_3_6),0.000000
(576_578_5_8),0.000000
(576_578_8_11),0.000000
(576_643_29_31),4.000000
(576_643_7_9),0.840705
(576_643_8_10),0.000000
(576_643_9_11),2.469947
(577_31_10_11),0.000000
(577_31_11_12),7.998392
(577_530_13_14),3.998392
(577_545_1_3),4.000000
(577_545_4_6),4.000000
(577_573_22_25),2.649082
(577_573_25_28),4.000000
(577_573_26_29),2.543776
(577_573_27_30),4.000000
(577_573_28_31),4.000000
(577_573_29_32),4.000000
(577_573_30_33),4.000000
(577_573_35_38),8.000000
(577_573_36_39),4.000000
(577_576_13_16),0.000000
(577_576_14_17),0.000000
(577_576_15_18),3.998392
(577_576_16_19),3.556947
(577_576_17_20),0.731030
(577_576_18_21),3.711735
(577_576_19_22),0.000000
(577_576_2_5),0.000000
(577_576_20_23),0.000000
(577_576_21_24),11.619231
(577_576_22_25),4.000000
(577_576_23_26),3.996510
(577_576_24_27),8.000000
(577_576_25_28),6.686742
(577_576_26_29),3.995063
(577_576_27_30),4.000000
(577_576_28_31),10.649082
(577_576_29_32),4.000000
(577_576_30_33),0.000000
(577_576_31_34),0.027197
(577_576_32_35),8.000000
(577_576_33_36),4.000000
(577_576_34_37),4.000000
(577_576_35_38),4.000000
(577_576_36_39),4.000000
(577_576_37_40),4.000000
(577_576_38_41),4.000000
(577_576_39_42),4.000000
(577_576_40_43),4.000000
(577_576_41_44),3.999706
(577_576_42_45),4.000000
(577_576_43_46),0.000000
(577_576_44_47),3.543225
(577_576_45_48),3.988415
(577_576_46_49),8.000000
(577_576_47_50),4.000000
(577_576_48_51),4.000000
(577_576_49_52),3.999862
(577_576_5_8),0.000000
(577_576_50_53),4.000000
(577_576_51_54),4.000000
(577_576_52_55),3.997595
(577_576_53_56),4.000000
(577_576_54_57),4.000000
(577_576_55_58),3.994592
(577_577_13_14),0.000000
(577_578_20_23),4.000000
(577_578_21_24),3.999788
(577_578_24_27),7.999331
(577_578_30_33),4.000000
(577_578_33_36),8.000000
(577_578_34_37),4.000000
(577_578_35_38),4.000000
(577_578_36_39),4.000000
(577_578_37_40),3.999819
(577_578_39_42),4.000000
(577_578_40_43),4.000000
(577_578_46_49),3.997159
(577_578_8_11),2.696230
(578_32_10_11),0.000000
(578_32_11_12),2.696230
(578_32_8_9),5.303770
(578_524_3_6),1.456224
(578_524_4_7),2.861002
(578_576_14_17),1.992828
(578_576_16_19),4.000000
(578_576_22_25),12.000000
(578_576_23_26),3.999774
(578_576_24_27),9.253442
(578_576_25_28),19.531551
(578_576_26_29),7.988931
(578_576_27_30),8.000000
(578_576_29_32),8.000000
(578_576_30_33),17.166161
(578_576_31_34),12.111255
(578_576_32_35),12.000000
(578_576_33_36),12.000000
(578_576_34_37),8.000000
(578_576_35_38),15.997884
(578_576_36_39),9.125775
(578_576_37_40),8.000000
(578_576_38_41),12.000000
(578_576_39_42),8.000000
(578_576_40_43),7.999819
(578_576_42_45),8.000000
(578_576_43_46),8.000000
(578_576_44_47),8.000000
(578_576_45_48),3.999030
(578_576_46_49),3.994879
(578_576_47_50),4.000000
(578_576_48_51),4.000000
(578_576_49_52),3.997159
(578_576_50_53),4.000000
(578_576_51_54),4.000000
(578_576_52_55),4.000000
(578_576_53_56),4.000000
(578_576_54_57),4.000000
(578_576_55_58),3.999699
(578_576_6_9),8.000000
(578_576_7_10),0.000000
(578_576_8_11),0.000000
(578_577_17_20),4.000000
(578_577_22_25),8.000000
(578_577_25_28),8.000000
(578_577_26_29),11.972803
(578_577_27_30),4.000000
(578_577_32_35),8.000000
(578_577_33_36),4.000000
(578_577_38_41),3.999706
(578_577_43_46),8.000000
(578_578_13_14),1.303770
(578_578_2_3),3.988415
(578_578_21_22),1.350918
(578_578_24_25),0.703453
(578_579_6_10),0.000000
(578_643_13_15),0.000000
(578_643_16_18),3.996510
(578_643_19_21),1.138998
(578_643_22_24),1.350918
(578_643_23_25),4.000000
(578_643_24_26),3.999788
(578_643_25_27),4.000000
(578_643_27_29),4.377740
(578_643_3_5),3.988415
(578_643_35_37),4.000000
(578_643_37_39),4.000000
(578_643_42_44),4.000000
(578_643_6_8),1.978439
(578_643_9_11),0.689347
(578_645_8_11),4.000000
(579_33_10_11),0.000000
(579_33_11_12),7.999226
(579_578_13_17),2.174144
(579_578_15_19),1.138998
(579_578_17_21),1.350918
(579_578_18_22),4.000000
(579_578_19_23),2.543776
(579_578_20_24),5.253442
(579_578_21_25),14.828099
(579_578_23_27),0.000000
(579_578_25_29),8.000000
(579_578_27_31),3.998866
(579_578_28_32),4.000000
(579_578_31_35),8.000000
(579_578_4_8),5.303770
(579_578_5_9),0.689347
(579_580_16_19),2.649082
(579_580_22_25),10.342872
(579_647_1_3),0.000000
(579_647_13_15),7.999226
(579_647_3_5),4.000000
(579_647_9_11),5.138998
(579_656_3_6),2.745992
(579_656_5_8),6.543777
(579_656_8_11),2.649082
(58_58_10_11),7.996810
(58_58_11_12),7.996810
(58_604_12_13),4.000000
(580_34_11_12),0.000000
(580_545_17_18),7.751584
(580_545_19_20),2.649082
(580_545_21_22),15.999292
(580_545_24_25),4.000000
(580_545_25_26),12.000000
(580_578_1_4),3.996510
(580_578_13_16),4.000000
(580_578_18_21),0.000000
(580_578_3_6),1.978439
(580_579_5_8),2.649082
(580_579_8_11),3.999226
(580_580_2_3),1.978439
(580_582_4_8),4.000000
(580_582_7_11),0.000000
(581_35_11_12),4.000000
(581_575_13_16),0.000000
(581_580_1_5),2.649082
(581_580_13_17),3.996972
(581_580_3_7),0.000000
(582_36_11_12),0.000000
(582_36_8_9),4.000000
(582_579_1_4),5.303770
(582_579_15_18),4.000000
(582_579_2_5),2.543776
(582_580_14_18),0.000000
(582_580_17_21),4.000000
(582_580_20_24),4.000000
(582_582_13_14),4.000000
(582_582_14_15),4.000000
(583_37_8_9),3.999862
(583_540_13_14),3.999862
(583_540_2_3),12.000000
(585_401_2_3),11.260503
(585_587_5_8),4.000000
(586_585_2_5),12.898762
(586_588_1_4),8.000000
(587_400_13_14),4.000000
(587_400_4_5),4.000000
(587_41_10_11),4.000000
(587_588_8_11),4.000000
(587_592_2_5),8.000000
(587_592_5_8),7.997595
(587_592_8_11),4.000000
(588_397_14_17),4.000000
(588_397_4_7),8.000000
(588_42_11_12),4.000000
(588_587_1_4),7.447965
(588_587_2_5),11.997595
(588_587_7_10),11.996525
(588_588_13_14),4.000000
(589_43_5_6),3.991079
(589_591_13_16),6.119109
(589_591_16_19),3.997595
(589_591_17_20),4.000000
(589_591_19_22),4.000000
(589_591_7_10),8.000000
(589_594_5_8),4.000000
(589_594_8_11),4.000000
(589_775_8_11),8.000000
(59_59_10_11),3.994769
(59_59_11_12),3.994769
(59_59_3_4),3.994769
(59_59_4_5),3.994769
(59_59_5_6),3.994769
(59_59_6_7),3.994769
(59_59_8_9),3.994769
(59_59_9_10),3.994769
(59_605_12_13),3.994769
(590_44_11_12),3.997595
(590_589_13_16),3.997595
(590_589_16_19),4.000000
(590_589_2_5),4.000000
(590_589_5_8),8.000000
(590_592_1_4),4.000000
(590_776_8_11),8.000000
(591_441_19_21),3.997595
(591_441_8_10),8.000000
(591_45_10_11),4.000000
(591_589_2_5),7.991078
(591_589_5_8),4.000000
(591_613_1_4),4.000000
(591_613_13_16),5.871970
(591_613_16_19),6.119109
(591_613_20_23),4.000000
(591_613_22_25),4.000000
(591_613_7_10),3.997472
(592_46_11_12),4.000000
(592_587_5_8),4.000000
(592_590_5_8),8.000000
(592_590_8_11),7.997595
(592_591_4_7),3.997472
(592_591_5_8),8.000000
(592_608_1_4),3.999857
(592_608_13_16),4.000000
(592_608_4_7),4.000000
(593_429_8_9),3.997159
(593_431_5_6),4.000000
(593_47_11_12),4.000000
(593_593_13_14),4.000000
(593_595_14_17),4.000000
(593_595_8_11),4.000000
(594_48_11_12),4.000000
(594_593_5_8),4.000000
(594_593_8_11),4.000000
(594_596_1_4),6.433308
(594_596_13_16),4.000000
(595_49_11_12),5.675962
(595_593_5_8),3.997159
(595_612_4_7),1.556709
(595_617_1_4),0.000000
(595_617_13_16),4.000000
(595_617_17_20),4.000000
(596_441_4_5),2.433307
(596_50_11_12),4.000000
(596_595_2_5),3.997159
(596_612_1_4),8.000000
(596_612_16_19),4.000000
(597_51_9_10),4.000000
(597_599_13_16),4.000000
(597_599_20_23),4.000000
(597_599_5_8),4.000000
(597_599_8_11),4.000000
(598_52_11_12),4.000000
(598_616_13_15),4.000000
(598_616_2_4),4.000000
(598_620_1_3),3.031077
(598_620_16_18),4.000000
(598_620_19_21),4.000000
(598_620_26_28),4.000000
(598_620_4_6),8.000000
(599_53_11_12),4.000000
(599_597_6_9),4.000000
(599_598_1_4),8.000000
(599_598_13_16),4.000000
(599_598_16_19),8.000000
(599_598_23_26),4.000000
(599_598_8_11),8.000000
(599_599_2_3),4.000000
(599_616_3_6),4.000000
(6_552_12_13),4.000000
(6_6_11_12),0.000000
(60_606_12_13),4.000000
(600_602_2_5),8.000000
(600_602_5_8),8.000000
(600_605_1_4),12.000000
(601_600_2_5),8.000000
(602_56_11_12),3.994910
(602_607_13_16),3.994910
(602_607_7_10),4.000000
(602_671_2_5),7.994561
(602_671_5_8),4.000000
(602_671_8_11),8.000000
(603_672_2_5),4.000000
(604_399_7_9),8.000000
(604_58_9_10),4.000000
(604_606_1_4),4.000000
(604_606_2_5),4.000000
(604_606_8_11),8.000000
(605_59_2_3),3.994769
(605_604_13_16),3.994769
(605_604_6_9),7.990915
(606_403_13_14),4.000000
(606_403_16_17),4.000000
(606_403_19_20),3.994910
(606_403_5_6),8.447894
(606_60_11_12),8.000000
(606_607_5_8),3.994910
(606_675_5_8),7.997792
(606_675_7_10),4.000000
(607_602_8_11),3.994910
(607_606_13_16),4.000000
(607_606_16_19),3.994910
(607_607_1_2),3.984416
(607_61_10_11),4.000000
(607_676_2_5),3.994879
(607_676_7_10),4.000000
(608_537_16_19),4.000000
(608_537_4_7),7.999857
(608_537_7_10),4.000000
(608_592_2_5),8.000000
(608_613_1_4),12.000000
(608_613_13_16),4.000000
(608_613_4_7),8.000000
(608_62_10_11),4.000000
(609_592_2_5),4.000000
(609_608_1_4),8.000000
(609_608_7_10),8.000000
(609_611_8_11),4.000000
(609_63_10_11),4.000000
(61_607_12_13),4.000000
(61_61_11_12),12.000000
(610_615_1_4),0.573223
(610_615_13_16),4.000000
(610_615_23_26),3.994769
(610_64_11_12),4.000000
(610_679_20_23),4.000000
(610_679_8_11),3.999857
(611_403_2_4),7.992702
(611_65_11_12),4.000000
(611_680_13_16),4.000000
(611_680_16_19),4.000000
(611_680_8_11),3.984416
(612_612_2_3),3.426713
(612_614_13_15),4.000000
(612_614_19_21),4.000000
(612_614_3_5),3.426713
(612_614_7_9),5.556709
(612_617_7_10),8.000000
(612_66_10_11),4.000000
(613_440_16_17),4.000000
(613_440_4_5),12.000000
(613_440_7_8),8.000000
(613_613_2_3),0.456775
(613_615_16_18),4.000000
(613_615_19_21),3.991079
(613_615_23_25),4.000000
(613_615_25_27),11.418003
(613_615_3_5),0.456775
(613_615_7_9),6.468904
(613_67_10_11),3.997472
(614_554_1_4),2.516142
(614_554_13_16),1.557540
(614_554_15_18),4.000000
(614_554_6_9),4.000000
(614_614_13_14),2.433307
(614_619_21_24),4.000000
(614_619_4_7),0.000000
(614_622_2_5),3.999941
(614_622_5_8),3.426713
(614_68_11_12),2.433307
(614_68_9_10),1.556709
(615_622_13_16),4.000000
(615_622_16_19),4.000000
(615_622_2_5),7.996276
(615_622_25_28),10.495477
(615_622_26_29),6.472400
(615_622_27_30),8.000000
(615_622_5_8),0.456775
(615_622_6_9),4.000000
(615_69_9_10),4.000000
(616_618_1_3),5.722534
(616_618_13_15),3.999819
(616_618_15_17),4.000000
(616_618_6_8),4.000000
(616_618_7_9),0.000000
(616_70_11_12),3.999819
(617_617_2_3),4.000000
(617_619_16_18),4.000000
(617_619_20_22),4.000000
(617_619_3_5),4.000000
(617_619_4_6),0.000000
(617_71_10_11),4.000000
(618_548_15_17),3.999819
(618_548_2_4),4.000000
(618_548_4_6),4.000000
(618_548_6_8),4.000000
(618_548_9_11),0.000000
(618_552_1_4),0.000000
(618_552_17_20),4.000000
(618_552_3_6),9.722534
(618_552_8_11),4.000000
(618_616_9_11),3.999819
(618_621_13_15),4.000000
(619_552_13_16),4.000000
(619_552_15_18),4.000000
(619_552_18_21),8.000000
(619_552_22_25),4.000000
(619_552_24_27),4.000000
(619_552_3_6),8.000000
(619_552_5_8),4.000000
(619_552_6_9),0.000000
(619_552_7_10),0.000000
(619_554_2_5),4.000000
(619_73_5_6),4.000000
(62_608_12_13),4.000000
(62_62_11_12),8.000000
(620_620_2_3),4.000000
(620_620_3_4),4.000000
(620_621_13_14),12.000000
(620_621_18_19),4.000000
(620_621_21_22),17.240566
(620_621_28_29),4.000000
(620_621_3_4),7.031076
(620_621_6_7),8.000000
(621_547_1_3),9.309920
(621_547_13_15),4.000000
(621_547_14_16),8.000000
(621_547_15_17),4.000000
(621_547_19_21),4.000000
(621_547_22_24),8.000000
(621_547_29_31),7.997224
(621_547_4_6),7.031076
(621_547_7_9),4.000000
(621_618_2_4),4.000000
(621_75_5_6),4.000000
(622_540_5_7),3.999862
(622_554_7_11),4.000000
(622_555_24_27),12.391118
(622_555_28_31),8.000000
(622_555_29_32),4.967876
(622_555_30_33),8.000000
(622_555_5_8),4.000000
(622_555_6_9),0.000000
(622_555_7_10),0.573223
(622_555_8_11),3.426713
