arc_id,agent_index
(480_484_46_48),1286;1608;
(480_484_47_49),1641;
(480_484_48_50),1627;
(480_484_49_51),1616;
(480_484_50_52),1663;
(480_484_51_53),1665;
(480_486_24_26),902;
(480_486_34_36),1558;
(480_486_7_9),561;
(481_481_26_27),668;
(481_483_29_30),809;
(481_483_30_31),961;
(481_483_35_36),1065;
(481_483_36_37),1067;
(481_691_11_13),787;
(481_691_19_21),565;
(481_691_22_24),213;569;
(481_691_26_28),578;
(481_691_27_29),668;
(481_691_28_30),1393;
(481_691_30_32),1535;
(481_691_32_34),224;674;
(481_691_33_35),227;627;
(481_691_34_36),676;1471;
(481_691_35_37),679;1540;
(481_691_36_38),680;1664;
(481_691_41_43),1541;
(481_691_8_10),556;
(483_480_13_15),88;
(483_480_22_24),621;786;
(483_480_24_26),622;
(483_480_26_28),802;
(483_480_30_32),809;
(483_480_31_33),961;
(483_480_32_34),888;
(483_480_33_35),1047;1664;
(483_480_34_36),896;
(483_480_35_37),1077;
(483_480_36_38),1065;
(483_480_37_39),892;1067;
(483_480_44_46),1608;
(483_480_47_49),1616;
(483_480_48_50),1663;
(483_481_18_19),565;
(483_481_21_22),569;
(483_481_25_26),668;
(483_481_28_29),809;
(483_481_31_32),674;
(483_481_34_35),1540;
(483_481_40_41),1541;
(483_483_25_26),802;
(484_480_13_15),990;
(484_480_17_19),971;
(484_480_23_25),1764;
(484_480_24_26),1306;
(484_480_25_27),1393;
(484_480_29_31),1759;
(484_480_31_33),1471;
(484_480_32_34),1558;1741;
(484_480_3_5),1002;
(484_480_5_7),556;
(484_480_9_11),997;
(484_485_15_18),277;
(484_485_16_19),428;
(484_485_17_20),88;
(484_485_18_21),370;
(484_485_26_29),1760;
(484_485_27_30),972;
(484_485_34_37),1750;
(484_485_35_38),884;
(484_485_36_39),1294;
(484_485_37_40),1047;
(484_485_38_41),896;
(484_485_39_42),1077;
(484_485_40_43),1081;
(484_485_48_51),1286;
(484_485_49_52),1641;
(484_485_50_53),1627;
(484_485_51_54),1624;
(484_485_7_10),437;
(484_627_11_13),81;
(484_627_13_15),86;
(484_627_14_16),85;
(484_627_17_19),207;
(484_627_19_21),91;566;
(484_627_22_24),102;570;
(484_627_23_25),771;
(484_627_24_26),
(484_627_25_27),104;
(484_627_26_28),621;786;
(484_627_27_29),790;
(484_627_28_30),622;
(484_627_29_31),685;
(484_627_30_32),626;802;
(484_627_31_33),803;
(484_627_32_34),672;
(484_627_33_35),811;
(484_627_34_36),809;
(484_627_35_37),813;
(484_627_36_38),888;
(484_627_38_40),684;
(484_627_39_41),696;1666;
(484_627_41_43),892;
(484_627_45_47),1600;
(484_627_47_49),1662;
(484_627_48_50),1608;
(484_627_49_51),1611;
(484_627_4_6),557;885;
(484_627_51_53),1616;
(484_627_52_54),1663;
(484_627_53_55),1665;
(484_627_5_7),203;
(484_629_11_13),
(484_629_12_14),771;958;
(484_629_19_21),427;
(484_629_23_25),1196;
(484_629_27_29),
(484_629_33_35),1301;
(484_629_37_39),1052;
(484_629_39_41),1656;
(484_629_3_5),321;
(484_629_4_6),
(484_629_6_8),317;998;
(484_629_9_11),316;
(485_484_22_25),1393;
(485_484_28_31),1471;
(485_484_29_32),1558;
(485_484_2_5),556;
(485_484_32_35),
(485_484_33_36),
(485_485_11_12),202;
(485_485_12_13),202;
(485_485_17_18),87;
(485_485_18_19),87;1019;
(485_485_21_22),94;682;
(485_485_22_23),733;
(485_485_23_24),733;
(485_485_24_25),846;1305;
(485_485_25_26),850;
(485_485_26_27),894;
(485_485_27_28),
(485_485_28_29),
(485_485_29_30),904;
(485_485_2_3),1003;
(485_485_30_31),
(485_485_33_34),118;
(485_485_35_36),816;
(485_485_36_37),
(485_485_3_4),1003;
(485_485_41_42),903;
(485_485_44_45),1677;
(485_485_45_46),1677;
(485_485_47_48),1613;
(485_489_13_15),205;
(485_489_19_21),1019;
(485_489_20_22),88;
(485_489_25_27),1305;
(485_489_30_32),1080;
(485_489_33_35),1191;
(485_489_34_36),876;
(485_489_37_39),1612;
(485_489_38_40),884;
(485_489_41_43),896;
(485_489_42_44),903;
(485_489_51_53),1286;1619;
(485_489_5_7),560;785;
(485_626_10_12),24;
(485_626_13_15),202;504;893;1015;
(485_626_18_20),206;506;
(485_626_19_21),87;
(485_626_20_22),93;
(485_626_22_24),94;682;
(485_626_23_25),99;
(485_626_24_26),733;
(485_626_25_27),846;1661;
(485_626_26_28),850;
(485_626_27_29),222;894;
(485_626_28_30),579;898;
(485_626_29_31),116;
(485_626_30_32),219;904;
(485_626_31_33),1477;
(485_626_32_34),1537;
(485_626_33_35),912;
(485_626_34_36),118;593;1478;
(485_626_35_37),629;917;
(485_626_36_38),816;1607;
(485_626_37_39),
(485_626_38_40),823;
(485_626_39_41),1675;
(485_626_40_42),
(485_626_43_45),1704;
(485_626_44_46),1594;
(485_626_45_47),1617;
(485_626_46_48),1649;1677;
(485_626_47_49),1610;1679;
(485_626_48_50),1613;1656;1684;
(485_626_49_51),1602;1658;
(485_626_50_52),1618;1670;
(485_626_51_53),1621;1672;
(485_626_52_54),1641;1657;1692;
(485_626_53_55),1627;1659;1682;
(485_626_54_56),1624;1668;1681;
(485_626_55_57),1619;1671;
(485_626_56_58),1628;1673;
(485_626_8_10),670;
(485_626_9_11),
(485_628_10_11),437;
(485_628_11_12),929;
(485_628_12_13),1094;
(485_628_15_16),369;924;
(485_628_17_18),436;
(485_628_18_19),277;
(485_628_19_20),428;
(485_628_20_21),433;
(485_628_21_22),370;
(485_628_23_24),1763;
(485_628_25_26),1195;
(485_628_26_27),1761;
(485_628_27_28),962;
(485_628_28_29),1015;1303;1594;1774;
(485_628_29_30),1760;
(485_628_30_31),972;1762;
(485_628_34_35),1752;
(485_628_37_38),1658;1750;
(485_628_38_39),406;1304;
(485_628_39_40),1294;
(485_628_3_4),320;782;
(485_628_40_41),1047;
(485_628_41_42),1162;
(485_628_42_43),1077;
(485_628_43_44),1081;
(485_628_44_45),1086;
(485_628_4_5),440;1003;
(485_628_5_6),786;
(485_628_6_7),318;
(485_628_7_8),
(485_628_8_9),249;
(485_628_9_10),1000;
(486_480_14_16),424;
(486_480_17_19),305;
(486_480_20_22),420;
(486_480_23_25),418;
(486_480_25_27),296;
(486_480_26_28),978;
(486_480_27_29),1084;
(486_480_28_30),294;
(486_480_29_31),414;959;
(486_480_30_32),400;
(486_480_31_33),1649;1748;
(486_480_32_34),1043;
(486_480_35_37),1069;1747;
(486_480_36_38),1081;
(486_480_38_40),1073;1175;
(486_480_40_42),1091;
(486_480_41_43),1285;
(486_480_43_45),1284;
(486_480_44_46),1286;
(486_480_45_47),1641;
(486_486_23_24),890;
(486_486_32_33),
(486_486_37_38),1073;
(486_486_48_49),1698;
(486_486_50_51),1696;
(486_627_10_12),201;
(486_627_22_24),767;
(486_627_24_26),890;
(486_627_26_28),902;
(486_627_27_29),662;
(486_627_31_33),883;
(486_627_33_35),
(486_627_44_46),1598;
(486_627_46_48),1700;
(486_627_47_49),1624;
(486_627_49_51),1698;
(486_627_51_53),1696;
(486_691_23_24),1392;
(486_691_24_25),1451;1527;
(486_691_25_26),1581;
(486_691_26_27),1526;
(486_691_27_28),1580;
(486_691_29_30),1584;
(486_691_30_31),1530;
(486_691_31_32),1552;
(486_691_33_34),1464;1598;
(486_691_36_37),1558;
(486_691_3_4),555;783;
(486_691_41_42),1477;
(486_691_4_5),201;441;661;883;
(486_691_7_8),660;
(486_691_9_10),561;
(487_488_11_13),64;
(487_488_15_17),185;
(487_488_26_28),1388;
(487_488_27_29),1448;1578;
(487_488_30_32),
(487_488_31_33),667;1460;
(487_488_34_36),220;
(487_488_36_38),842;
(487_488_37_39),1341;
(487_488_40_42),1342;
(487_488_41_43),1454;
(487_488_42_44),1535;
(487_488_43_45),1545;
(487_488_44_46),1468;
(487_488_45_47),1520;
(487_488_47_49),1473;
(487_488_48_50),1481;
(487_488_50_52),1478;
(487_488_6_8),551;
(487_535_15_18),64;
(487_535_18_21),177;
(487_535_19_22),185;555;
(487_535_23_26),756;
(487_535_27_30),778;
(487_535_28_31),660;783;
(487_535_29_32),213;787;
(487_535_30_33),163;791;
(487_535_31_34),795;
(487_535_32_35),798;
(487_535_33_36),683;
(487_535_34_37),669;
(487_535_35_38),667;
(487_535_36_39),213;
(487_535_38_41),220;
(487_535_39_42),224;
(487_535_40_43),227;842;
(487_681_15_17),758;
(487_681_17_19),55;
(487_681_18_20),978;
(487_681_19_21),296;
(487_681_21_23),280;
(487_681_22_24),416;
(487_681_23_25),54;653;
(487_681_24_26),295;
(487_681_27_29),1060;
(487_681_29_31),1645;1747;
(487_681_31_33),1079;
(487_681_33_35),1088;
(487_681_37_39),1284;
(487_681_39_41),1174;
(487_681_45_47),1642;
(487_681_9_11),300;
(487_682_14_16),1060;
(487_682_26_28),1523;
(487_682_29_31),1389;
(487_682_31_33),1449;
(487_682_32_34),1525;
(487_682_35_37),1458;
(487_682_7_9),658;
(487_682_9_11),778;
(488_405_11_12),783;
(488_405_21_22),556;
(488_405_25_26),787;
(488_405_28_29),1388;
(488_405_29_30),1448;1578;
(488_405_32_33),
(488_405_33_34),1460;
(488_405_36_37),1449;
(488_405_39_40),1341;
(488_405_40_41),1458;
(488_405_42_43),1342;
(488_405_43_44),1454;
(488_405_44_45),1552;
(488_405_45_46),1545;
(488_405_46_47),1468;
(488_405_47_48),1520;
(488_405_49_50),1473;
(488_405_50_51),1481;
(488_405_52_53),1478;1482;
(488_405_8_9),551;
(488_487_13_15),64;758;
(488_487_15_17),55;
(488_487_16_18),177;978;
(488_487_17_19),185;296;
(488_487_19_21),280;
(488_487_20_22),416;
(488_487_21_23),54;653;
(488_487_22_24),295;
(488_487_25_27),778;
(488_487_26_28),660;783;
(488_487_27_29),787;1645;1747;
(488_487_28_30),163;791;
(488_487_29_31),795;1079;
(488_487_31_33),683;1088;
(488_487_32_34),220;
(488_487_33_35),667;
(488_487_34_36),842;
(488_487_35_37),1284;
(488_487_36_38),220;
(488_487_37_39),1174;
(488_487_38_40),842;
(488_487_7_9),300;
(488_488_28_29),795;
(488_488_43_44),1552;
(488_488_46_47),1540;
(488_680_24_26),568;
(488_680_36_38),1389;
(488_680_39_41),1393;
(488_680_44_46),1535;
(488_680_47_49),1540;
(488_680_49_51),1477;
(488_682_10_11),298;982;
(488_682_11_12),1083;
(488_682_13_14),977;
(488_682_16_17),756;
(488_682_17_18),961;
(488_682_26_27),1180;
(488_682_27_28),422;
(488_682_34_35),1627;
(488_682_35_36),1624;
(488_682_36_37),1642;
(488_682_6_7),64;305;986;
(488_682_7_8),1087;
(488_682_8_9),1082;
(488_682_9_10),984;
(489_485_13_15),924;
(489_485_25_27),
(489_485_26_28),1471;
(489_485_27_29),1558;
(489_485_28_30),
(489_485_30_32),1537;
(489_485_31_33),
(489_485_32_34),
(489_485_33_35),917;
(489_485_34_36),1607;
(489_485_35_37),1612;
(489_485_36_38),
(489_485_3_5),786;
(489_485_45_47),1610;
(489_485_47_49),1602;
(489_485_48_50),1618;
(489_485_49_51),1619;1672;
(489_485_4_6),
(489_485_50_52),1692;
(489_485_51_53),1682;
(489_485_52_54),1681;
(489_485_53_55),1619;
(489_485_54_56),1628;
(489_485_6_8),670;
(489_489_27_28),
(489_489_30_31),1703;
(489_489_31_32),
(489_489_32_33),
(489_489_33_34),
(489_489_34_35),
(489_489_48_49),1672;
(489_489_53_54),1628;
(489_490_13_14),23;
(489_490_15_16),205;
(489_490_17_18),31;
(489_490_18_19),1024;
(489_490_19_20),151;
(489_490_20_21),90;
(489_490_22_23),88;
(489_490_24_25),155;
(489_490_27_28),216;
(489_490_28_29),697;
(489_490_33_34),231;
(489_490_35_36),239;1246;
(489_490_36_37),876;
(489_490_40_41),884;
(489_490_41_42),844;
(489_490_43_44),896;
(489_490_44_45),903;
(489_490_45_46),907;
(489_490_6_7),
(489_490_7_8),785;
(489_630_13_15),678;
(489_630_17_19),826;
(489_630_21_23),1019;
(489_630_23_25),
(489_630_26_28),
(489_630_28_30),
(489_630_29_31),1687;
(489_630_30_32),
(489_630_31_33),1703;
(489_630_32_34),
(489_630_33_35),
(489_630_35_37),
(489_630_36_38),
(489_630_37_39),1691;
(489_630_39_41),1612;
(489_630_45_47),1651;
(489_630_47_49),1615;
(489_630_49_51),1683;
(489_630_50_52),1674;
(489_630_51_53),1676;
(489_630_52_54),1635;
(489_630_53_55),1680;
(489_630_54_56),1638;
(489_630_7_9),560;
(489_631_16_18),319;
(489_631_23_25),
(489_631_27_29),1019;1305;
(489_631_28_30),936;
(489_631_31_33),1712;
(489_631_32_34),1080;
(489_631_33_35),1194;
(489_631_34_36),1125;
(489_631_35_37),1191;
(489_631_3_5),324;
(489_631_53_55),1286;
(48_48_10_11),639;
(48_48_11_12),639;
(48_48_12_13),639;
(48_48_13_14),482;639;
(48_48_14_15),482;639;
(48_48_15_16),482;639;
(48_48_16_17),855;
(48_48_17_18),855;
(48_48_18_19),855;
(48_48_19_20),855;
(48_48_29_30),1274;
(48_48_35_36),1576;
(48_48_36_37),1576;
(48_48_37_38),1576;
(48_48_6_7),164;639;
(48_48_7_8),164;639;
(48_48_8_9),639;
(48_48_9_10),639;
(48_594_12_13),399;
(48_594_16_17),482;518;639;
(48_594_20_21),855;
(48_594_30_31),1274;
(48_594_34_35),1363;
(48_594_38_39),1576;
(48_594_8_9),164;
(490_489_12_13),924;
(490_489_25_26),
(490_489_26_27),
(490_489_29_30),1703;
(490_489_30_31),1712;
(490_489_31_32),
(490_489_32_33),
(490_489_33_34),1125;
(490_489_35_36),
(490_489_44_45),1651;
(490_489_46_47),1615;
(490_489_47_48),1672;
(490_489_48_49),1683;
(490_489_49_50),1692;
(490_489_50_51),1682;
(490_489_51_52),1635;
(490_489_52_53),1628;
(490_490_18_19),567;
(490_490_19_20),92;
(490_490_22_23),
(490_490_24_25),583;
(490_490_25_26),218;
(490_490_28_29),108;
(490_490_30_31),591;
(490_490_31_32),699;
(490_490_37_38),237;820;
(490_490_42_43),899;
(490_490_43_44),899;
(490_490_44_45),906;
(490_490_45_46),1292;
(490_491_12_14),793;
(490_491_14_16),146;
(490_491_16_18),205;
(490_491_19_21),567;1024;
(490_491_20_22),151;
(490_491_21_23),675;
(490_491_24_26),210;
(490_491_25_27),689;805;
(490_491_26_28),218;779;
(490_491_2_4),84;
(490_491_31_33),214;
(490_491_32_34),666;
(490_491_33_35),221;
(490_491_34_36),223;
(490_491_35_37),671;
(490_491_36_38),1246;
(490_491_37_39),876;
(490_491_39_41),843;
(490_491_3_5),887;
(490_491_41_43),891;
(490_491_44_46),899;
(490_491_45_47),903;
(490_491_46_48),907;1287;
(490_491_50_52),1288;
(490_491_8_10),793;
(490_557_10_12),15;
(490_557_11_13),800;
(490_557_12_14),
(490_557_13_15),145;
(490_557_14_16),23;
(490_557_15_17),82;1055;
(490_557_17_19),28;736;
(490_557_18_20),31;
(490_557_19_21),628;
(490_557_20_22),92;507;
(490_557_21_23),90;
(490_557_22_24),97;574;718;1396;
(490_557_23_25),88;576;835;
(490_557_24_26),151;735;1536;
(490_557_25_27),155;583;
(490_557_26_28),577;
(490_557_27_29),212;584;782;
(490_557_28_30),216;587;
(490_557_29_31),108;697;901;
(490_557_30_32),111;794;1688;
(490_557_31_33),591;797;1481;
(490_557_32_34),699;911;
(490_557_33_35),592;807;
(490_557_34_36),231;596;810;
(490_557_35_37),235;919;
(490_557_36_38),239;686;
(490_557_37_39),631;
(490_557_38_40),237;687;820;
(490_557_39_41),702;1669;
(490_557_3_5),665;
(490_557_40_42),838;
(490_557_41_43),240;884;
(490_557_42_44),844;
(490_557_43_45),847;
(490_557_44_46),896;
(490_557_45_47),906;
(490_557_4_6),564;
(490_557_6_8),499;727;
(490_557_7_9),
(490_557_8_10),785;
(490_557_9_11),500;
(490_631_10_11),244;779;925;
(490_631_11_12),
(490_631_12_13),923;
(490_631_13_14),922;
(490_631_14_15),244;989;1041;
(490_631_15_16),308;
(490_631_16_17),
(490_631_17_18),
(490_631_18_19),306;985;
(490_631_19_20),307;
(490_631_20_21),431;
(490_631_21_22),304;
(490_631_22_23),290;
(490_631_23_24),365;1715;
(490_631_24_25),285;1248;
(490_631_25_26),287;1129;1716;
(490_631_26_27),288;989;1127;1714;
(490_631_27_28),283;979;1247;1600;1718;
(490_631_28_29),286;1711;
(490_631_29_30),281;1024;1713;
(490_631_30_31),284;1708;
(490_631_31_32),301;963;1710;
(490_631_32_33),279;965;1074;1305;1706;
(490_631_33_34),282;1705;
(490_631_34_35),975;1657;1751;
(490_631_35_36),280;1749;
(490_631_36_37),278;983;
(490_631_37_38),1757;
(490_631_38_39),295;1063;1293;1744;
(490_631_39_40),1046;1181;1745;
(490_631_3_4),251;
(490_631_40_41),419;1051;1182;1742;
(490_631_41_42),423;1060;1184;
(490_631_42_43),1743;
(490_631_43_44),1179;
(490_631_44_45),1289;
(490_631_46_47),1292;
(490_631_48_49),1273;
(490_631_49_50),1178;
(490_631_4_5),373;
(490_631_52_53),1274;
(490_631_53_54),1159;
(490_631_54_55),1172;
(490_631_5_6),933;
(490_631_6_7),250;931;
(490_631_7_8),372;999;
(490_631_8_9),247;928;
(490_631_9_10),930;
(491_490_10_12),793;924;
(491_490_12_14),1041;
(491_490_22_24),151;
(491_490_23_25),1129;1716;
(491_490_24_26),
(491_490_25_27),1600;1718;
(491_490_27_29),1024;
(491_490_28_30),1708;
(491_490_29_31),1710;
(491_490_30_32),1074;
(491_490_35_37),1757;
(491_490_38_40),1051;
(491_490_3_5),933;
(491_490_40_42),1743;
(491_490_44_46),1615;
(491_490_47_49),1692;
(491_490_49_51),1635;
(491_490_50_52),1628;
(491_490_8_10),244;925;
(491_492_11_14),828;
(491_492_14_17),793;
(491_492_26_29),210;
(491_492_33_36),1689;
(491_558_10_12),132;
(491_558_16_18),146;
(491_558_17_19),828;
(491_558_18_20),205;
(491_558_21_23),152;567;1024;
(491_558_23_25),675;
(491_558_24_26),154;
(491_558_25_27),812;
(491_558_26_28),582;
(491_558_27_29),105;689;805;1609;
(491_558_28_30),218;779;
(491_558_29_31),693;
(491_558_2_4),12;487;715;
(491_558_30_32),788;
(491_558_32_34),796;
(491_558_33_35),214;
(491_558_34_36),666;804;
(491_558_35_37),221;
(491_558_36_38),223;
(491_558_37_39),671;
(491_558_39_41),876;1689;
(491_558_41_43),843;
(491_558_42_44),848;
(491_558_43_45),891;
(491_558_46_48),899;
(491_558_47_49),903;
(491_558_48_50),907;
(491_558_49_51),910;
(491_558_4_6),84;
(491_558_50_52),913;
(491_558_5_7),616;887;
(491_558_7_9),498;726;
(491_559_13_14),994;
(491_559_14_15),1090;
(491_559_15_16),313;
(491_559_16_17),1089;
(491_559_17_18),430;970;
(491_559_24_25),1249;
(491_559_27_28),
(491_559_28_29),407;1121;
(491_559_29_30),403;967;
(491_559_32_33),981;
(491_559_33_34),1119;
(491_559_34_35),1240;
(491_559_35_36),1187;
(491_559_36_37),1297;
(491_559_37_38),1239;
(491_559_38_39),1246;
(491_559_39_40),1166;
(491_559_3_4),134;252;609;
(491_559_40_41),1064;1295;
(491_559_41_42),1257;
(491_559_42_43),1164;
(491_559_43_44),1168;
(491_559_44_45),1277;
(491_559_45_46),1244;
(491_559_46_47),1279;
(491_559_47_48),1280;
(491_559_48_49),1287;
(491_559_4_5),
(491_559_50_51),1278;
(491_559_51_52),1281;
(491_559_52_53),1288;
(491_559_5_6),14;717;
(491_559_6_7),
(491_559_9_10),927;
(492_491_14_17),828;
(492_491_26_29),
(492_491_27_30),1074;
(492_491_30_33),1689;
(492_491_36_39),1689;
(492_491_38_41),1257;
(492_491_44_47),1692;
(492_491_46_49),910;1635;
(492_491_47_50),913;
(492_492_18_19),677;
(492_492_22_23),849;
(492_492_25_26),772;
(492_492_29_30),1689;
(492_492_33_34),1620;
(492_492_34_35),121;
(492_492_37_38),1257;
(492_492_38_39),1693;
(492_492_3_4),137;
(492_492_41_42),841;
(492_492_43_44),1265;
(492_492_44_45),853;
(492_493_14_15),141;
(492_493_29_30),210;
(492_493_35_36),233;
(492_493_38_39),821;
(492_493_4_5),137;
(492_561_10_12),18;624;
(492_561_11_13),20;505;
(492_561_13_15),509;
(492_561_14_16),26;
(492_561_15_17),140;
(492_561_16_18),30;
(492_561_17_19),33;793;
(492_561_18_20),34;
(492_561_19_21),677;
(492_561_22_24),1345;1467;
(492_561_23_25),681;849;1472;1606;
(492_561_24_26),581;738;1557;1603;
(492_561_26_28),113;772;1474;
(492_561_27_29),1686;
(492_561_28_30),107;688;1479;
(492_561_29_31),110;908;
(492_561_2_4),490;
(492_561_30_32),1480;1614;
(492_561_31_33),119;792;
(492_561_32_34),916;
(492_561_33_35),595;801;
(492_561_36_38),630;
(492_561_37_39),1667;
(492_561_39_41),837;1693;
(492_561_3_5),723;
(492_561_43_45),852;
(492_561_47_49),915;
(492_561_4_6),617;834;1051;
(492_561_5_7),836;1049;
(492_561_6_8),496;722;944;
(492_561_7_9),1052;
(492_562_12_13),849;
(492_562_15_16),312;
(492_562_17_18),310;
(492_562_19_20),32;289;
(492_562_23_24),435;1132;
(492_562_26_27),302;1251;1776;
(492_562_27_28),215;1124;
(492_562_30_31),371;
(492_562_32_33),401;
(492_562_33_34),980;1123;
(492_562_34_35),1620;
(492_562_35_36),121;1126;
(492_562_36_37),1254;
(492_562_37_38),1212;
(492_562_38_39),1243;
(492_562_39_40),1282;
(492_562_40_41),1632;
(492_562_41_42),402;
(492_562_42_43),841;
(492_562_44_45),1265;
(492_562_45_46),853;1638;
(492_562_47_48),1160;
(492_562_52_53),1290;
(492_562_53_54),1272;
(492_562_5_6),935;
(492_562_6_7),374;
(492_562_9_10),246;846;
(493_492_10_11),505;
(493_492_11_12),849;
(493_492_12_13),509;
(493_492_13_14),26;
(493_492_14_15),140;
(493_492_15_16),30;
(493_492_16_17),33;
(493_492_17_18),34;
(493_492_18_19),32;
(493_492_22_23),681;
(493_492_23_24),581;738;1557;1603;
(493_492_24_25),772;
(493_492_25_26),113;
(493_492_26_27),1686;
(493_492_27_28),107;688;1479;
(493_492_28_29),110;908;1689;
(493_492_29_30),1480;1614;
(493_492_30_31),119;792;
(493_492_32_33),595;801;1620;
(493_492_33_34),121;
(493_492_34_35),233;
(493_492_35_36),630;1254;
(493_492_36_37),1212;1667;
(493_492_37_38),821;1693;
(493_492_38_39),837;
(493_492_3_4),834;
(493_492_40_41),841;
(493_492_42_43),852;1265;
(493_492_43_44),853;
(493_492_45_46),910;
(493_492_46_47),913;
(493_492_4_5),836;1049;
(493_492_5_6),496;944;
(493_492_6_7),1052;
(493_492_8_9),846;
(493_492_9_10),624;
(493_493_25_26),692;
(493_493_31_32),225;
(493_493_36_37),236;817;
(493_493_39_40),840;
(493_493_41_42),845;
(493_493_8_9),623;
(493_494_11_13),137;
(493_494_12_14),124;
(493_494_13_15),139;
(493_494_15_17),141;799;
(493_494_17_19),143;
(493_494_18_20),147;
(493_494_19_21),142;571;
(493_494_20_22),144;
(493_494_21_23),96;614;
(493_494_22_24),150;632;
(493_494_23_25),153;
(493_494_24_26),691;851;
(493_494_25_27),814;
(493_494_26_28),692;776;
(493_494_27_29),157;781;
(493_494_29_31),789;
(493_494_30_32),210;700;815;
(493_494_31_33),230;819;
(493_494_32_34),225;822;
(493_494_33_35),228;806;
(493_494_34_36),232;808;
(493_494_35_37),234;
(493_494_36_38),233;690;
(493_494_37_39),236;817;
(493_494_38_40),238;701;
(493_494_39_41),821;
(493_494_40_42),233;840;
(493_494_41_43),236;
(493_494_42_44),238;845;
(493_494_44_46),895;
(493_494_47_49),920;
(493_494_5_7),725;
(493_494_9_11),623;
(493_497_13_14),781;
(493_497_15_16),991;
(493_497_16_17),439;
(493_497_21_22),412;
(493_497_22_23),309;1777;
(493_497_23_24),413;
(493_497_24_25),434;1719;
(493_497_25_26),368;1252;
(493_497_26_27),429;
(493_497_27_28),1070;1775;
(493_497_28_29),376;
(493_497_33_34),1131;1756;
(493_497_34_35),1133;
(493_497_36_37),1754;
(493_497_37_38),410;
(493_497_38_39),1261;
(493_497_4_5),255;
(493_497_5_6),377;
(493_497_6_7),375;
(493_562_20_21),35;
(493_562_22_23),98;
(493_562_24_25),100;
(493_562_25_26),905;1473;1607;
(493_562_26_27),106;586;
(493_562_28_29),1110;1260;
(493_562_29_30),226;590;
(493_562_30_31),229;
(493_562_33_34),1694;
(493_562_34_35),1692;
(493_562_3_4),939;
(493_562_47_48),1107;
(493_562_48_49),1109;
(493_562_49_50),1112;
(493_562_4_5),18;
(493_562_6_7),619;
(493_562_7_8),501;729;949;
(493_562_9_10),269;
(493_564_14_16),269;
(493_564_15_17),142;
(493_564_22_24),1133;
(493_564_26_28),815;1131;
(493_564_27_29),1254;
(493_564_28_30),964;
