agent_id,column_cost,served_pax_group,Path_node_sequence,path_time_sequence
648,43,1609;,1057;603;602;607;61;61;61;61;61;61;61;61;607;606;403;398;400;401;590;589;591;613;596;1050;,1;2;5;8;9;10;11;12;13;14;15;16;17;20;21;24;26;29;31;34;37;40;43;44;
649,18,1598;,1058;604;399;609;608;608;613;596;50;596;596;1050;,1;2;4;5;8;9;12;15;16;17;18;19;
650,28,1592;,1059;605;605;604;399;609;592;590;44;590;590;590;589;594;596;1050;,1;2;3;6;8;9;12;15;16;17;18;19;22;25;28;29;
651,48,1603;,1060;606;607;602;600;601;55;55;601;601;600;605;604;587;592;590;589;591;613;596;1050;,1;2;5;8;11;14;15;16;17;18;21;24;27;30;33;36;39;42;45;48;49;
652,29,1611;,1061;607;606;403;403;398;400;609;63;609;592;608;613;596;1050;,1;2;5;6;7;10;12;15;16;17;20;23;26;29;30;
653,31,1776;,1062;608;592;590;776;774;228;228;774;773;424;425;426;441;596;1050;,1;2;5;8;11;14;15;16;17;20;21;24;26;30;31;32;
654,39,1679;,1065;611;403;606;675;677;131;131;131;131;131;677;406;405;488;487;681;623;622;614;612;596;1050;,1;2;4;5;8;11;12;13;14;15;16;17;18;20;21;23;25;28;31;34;36;39;40;
655,16,1598;,1066;612;596;50;596;1050;,1;2;5;6;16;17;
656,20,1615;,1070;616;616;433;617;612;440;613;67;67;67;613;596;1050;,1;2;3;6;7;10;12;13;14;15;16;17;20;21;
657,32,1622;,1074;620;620;616;598;599;598;620;74;620;598;598;616;433;432;595;596;1050;,1;2;3;5;7;10;13;15;16;17;19;20;22;25;27;29;32;33;
658,23,1595;,1075;621;620;598;599;432;431;593;47;47;593;594;596;1050;,1;2;3;5;8;10;13;14;15;16;17;20;23;24;
659,49,1680;,1077;623;681;487;682;406;677;678;132;678;676;607;605;604;397;397;588;587;592;591;613;596;1050;,1;2;5;7;9;11;12;15;16;17;20;23;26;29;30;31;34;37;40;43;46;49;50;
660,33,1623;,1078;624;555;625;554;435;552;548;547;621;75;621;621;620;598;599;617;595;596;1050;,1;2;4;5;7;9;10;12;13;15;16;17;18;19;21;24;27;30;33;34;
661,45,1689;,1080;626;627;486;691;692;407;687;141;141;687;407;407;407;406;405;488;487;535;438;439;440;441;596;1050;,1;2;5;7;8;11;13;14;15;16;17;18;19;20;23;25;26;28;31;38;40;42;44;45;46;
662,50,1690;,1081;627;486;691;692;407;687;688;142;142;688;688;688;688;678;676;607;605;604;587;592;591;613;596;1050;,1;2;4;5;8;10;11;14;15;16;17;18;19;20;23;26;29;32;35;38;41;44;47;50;51;
663,55,1691;,1082;628;629;479;693;694;408;689;143;143;689;408;694;692;691;486;627;623;622;614;612;595;593;595;612;596;1050;,1;2;5;7;8;11;13;14;15;16;17;18;20;23;26;27;29;32;35;38;40;43;46;49;52;55;56;
664,51,1692;,1083;629;479;693;694;408;689;690;144;144;690;690;688;678;676;607;605;604;587;592;591;613;596;1050;,1;2;4;5;8;10;11;14;15;16;17;18;21;24;27;30;33;36;39;42;45;48;51;52;
665,34,1629;,1084;630;630;630;626;624;623;627;81;627;623;622;622;614;612;612;612;596;1050;,1;2;3;4;6;9;12;15;16;17;20;23;24;27;29;30;31;34;35;
666,35,1551;,1085;631;490;557;556;496;553;550;549;3;3;549;549;547;548;618;616;433;617;595;596;1050;,1;2;3;5;8;9;10;12;14;15;16;17;18;20;21;23;25;28;29;32;35;36;
667,56,1709;,1086;632;502;503;477;476;707;161;161;161;161;707;476;477;503;502;501;636;631;490;491;558;560;553;552;619;617;595;612;596;1050;,1;2;4;7;8;11;12;13;14;15;16;17;18;21;22;25;28;29;31;32;34;36;38;40;42;45;47;50;53;56;57;
668,52,1701;,1087;633;478;703;704;538;699;153;153;153;153;699;538;409;408;694;692;682;487;488;487;535;438;439;440;441;596;1050;,1;2;4;5;8;11;12;13;14;15;16;17;18;19;21;23;26;29;31;33;35;38;45;47;49;51;52;53;
669,57,1708;,1088;634;635;705;706;160;160;160;160;160;706;704;539;483;481;481;691;681;679;610;537;608;591;441;596;595;612;596;1050;,1;2;5;8;11;12;13;14;15;16;17;20;22;25;26;27;29;32;35;38;39;42;45;47;48;51;54;57;58;
670,53,1703;,1089;635;705;706;474;701;155;155;155;155;155;701;474;538;409;408;694;692;682;487;535;438;439;440;612;596;1050;,1;2;5;8;10;11;12;13;14;15;16;17;18;21;22;24;26;29;32;34;37;44;46;48;50;53;54;
671,41,1628;,1090;636;631;489;485;626;80;80;80;80;80;80;626;627;623;622;554;614;612;595;596;1050;,1;2;4;6;8;10;11;12;13;14;15;16;17;20;23;26;30;33;35;38;41;42;
672,58,1644;,1091;637;634;635;640;642;96;96;642;640;635;634;571;631;490;491;558;560;550;552;619;617;612;596;1050;,1;2;5;8;11;14;15;16;17;20;23;26;30;34;35;37;39;41;44;47;50;52;55;58;59;
673,49,1640;,1092;638;92;92;92;92;92;92;92;92;92;92;92;92;92;92;638;707;476;477;478;479;480;484;627;623;622;615;439;440;441;596;1050;,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;20;21;24;26;29;30;32;34;37;40;43;44;46;48;49;50;
674,54,1817;,1093;639;640;638;815;269;269;815;472;473;474;538;409;408;407;406;405;404;680;611;610;615;613;596;1050;,1;2;5;10;14;15;16;17;18;20;23;26;27;29;32;35;37;38;40;43;46;49;51;54;55;
675,55,1815;,1094;640;638;815;472;813;267;267;813;473;474;538;409;539;483;481;691;681;679;610;537;537;537;608;613;596;1050;,1;2;7;11;12;14;15;16;17;18;21;24;25;28;31;32;34;37;40;43;44;45;46;49;52;55;56;
676,46,1638;,1095;641;639;505;634;502;501;636;90;90;636;636;631;490;491;558;560;495;496;436;436;437;438;439;440;441;596;1050;,1;2;5;6;8;10;13;14;15;16;17;18;20;21;23;25;27;28;30;31;32;35;39;41;43;45;46;47;
677,56,1827;,1096;642;649;825;279;279;279;279;279;279;279;279;825;638;707;476;477;478;479;480;481;691;681;679;610;537;537;608;613;596;1050;,1;2;5;8;9;10;11;12;13;14;15;16;17;20;23;24;27;29;32;33;34;36;39;42;45;46;47;50;53;56;57;
678,47,1564;,1097;643;643;576;572;569;499;567;562;16;562;492;492;561;560;556;555;622;615;613;591;441;440;441;596;1050;,1;2;3;5;7;11;12;14;15;16;17;18;19;21;23;26;29;32;35;37;40;42;44;46;47;48;
679,37,1632;,1098;644;637;571;631;489;630;84;630;630;557;624;555;622;615;613;596;1050;,1;2;5;7;11;13;15;16;17;18;20;24;26;29;32;34;37;38;
680,57,1651;,1099;645;652;653;648;649;103;103;103;649;642;640;635;504;477;478;479;480;481;691;681;679;610;537;537;608;613;596;1050;,1;2;4;7;10;13;14;15;16;17;20;23;26;27;28;30;33;34;35;37;40;43;46;47;48;51;54;57;58;
681,58,1828;,1100;646;641;642;638;826;280;826;826;638;707;476;476;477;478;479;480;481;691;681;679;610;537;537;608;613;596;1050;,1;2;5;8;12;15;16;17;18;21;24;25;26;29;31;34;35;36;38;41;44;47;48;49;52;55;58;59;
682,44,1571;,1101;647;524;545;577;573;569;23;569;569;499;498;497;493;492;561;560;553;552;435;434;433;617;595;596;1050;,1;2;3;7;9;12;15;16;17;18;19;20;21;22;23;25;27;29;31;32;35;37;38;41;44;45;
683,40,1634;,1102;648;641;639;505;634;502;632;86;632;628;485;485;626;624;555;625;554;614;612;596;1050;,1;2;5;8;9;11;13;15;16;17;20;21;22;24;27;29;30;32;35;37;40;41;
684,50,1708;,1103;649;825;638;707;475;706;160;706;706;704;539;694;692;682;488;487;535;438;439;440;441;596;1050;,1;2;5;8;11;12;15;16;17;18;21;23;24;27;30;31;33;36;43;45;47;49;50;51;
685,55,1829;,1104;650;651;827;281;281;281;281;281;281;281;281;827;825;638;707;476;477;478;479;480;484;627;623;622;615;439;440;441;596;1050;,1;2;5;8;9;10;11;12;13;14;15;16;17;20;23;26;27;30;32;35;36;38;40;43;46;49;50;52;54;55;56;
686,51,1637;,1105;651;649;642;640;635;89;89;635;635;504;477;477;478;479;480;484;627;623;622;554;614;612;440;441;596;1050;,1;2;5;8;11;14;15;16;17;18;19;20;21;23;26;27;29;31;34;37;41;44;46;48;50;51;52;
687,56,1657;,1106;652;452;451;655;109;109;109;109;109;109;109;109;109;655;653;646;644;637;571;631;490;557;624;555;622;615;439;440;441;596;1050;,1;2;4;6;7;8;9;10;11;12;13;14;15;16;17;20;23;26;29;31;35;36;38;42;44;47;50;51;53;55;56;57;
688,57,1652;,1107;653;648;650;104;104;104;104;104;104;104;104;650;648;641;639;505;634;571;631;490;557;556;437;438;439;440;441;596;1050;,1;2;5;8;9;10;11;12;13;14;15;16;17;20;23;26;27;29;33;37;38;40;43;46;50;52;54;56;57;58;
689,48,1579;,1108;654;452;452;525;524;578;577;31;577;573;569;499;498;497;493;492;561;560;553;552;619;617;617;595;596;1050;,1;2;3;4;6;9;12;15;16;17;20;23;24;25;26;27;28;30;32;34;36;39;41;42;45;48;49;
690,53,1639;,1109;655;655;653;646;644;637;91;637;637;571;631;490;491;558;560;495;496;436;435;436;437;438;439;440;441;596;1050;,1;2;3;6;9;12;15;16;17;18;20;24;25;27;29;31;32;34;35;37;39;42;46;48;50;52;53;54;
691,58,1662;,1110;656;660;114;114;114;114;114;114;114;114;114;114;114;114;660;582;581;575;528;529;531;532;533;498;497;493;494;495;496;436;437;438;439;440;441;596;1050;,1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;21;25;28;29;30;31;32;33;34;35;36;38;41;43;44;47;51;53;55;57;58;59;
692,44,1575;,1111;657;647;524;578;577;573;27;27;573;569;499;498;497;493;494;495;496;436;435;554;614;612;596;1050;,1;2;4;5;8;11;14;15;16;17;20;21;22;23;24;26;29;31;32;34;36;39;41;44;45;
693,54,1577;,1112;658;656;579;580;575;29;575;528;529;531;532;533;498;497;493;493;494;495;496;436;437;436;437;438;439;440;441;596;1050;,1;2;5;8;11;15;16;17;18;19;20;21;22;23;24;25;26;28;31;33;34;37;40;43;47;49;51;53;54;55;
694,52,1578;,1113;659;657;647;524;578;578;576;30;576;576;572;570;500;566;559;491;558;560;553;552;618;616;433;617;595;596;1050;,1;2;5;7;8;11;12;15;16;17;18;20;23;24;26;28;29;31;33;35;37;40;42;45;46;49;52;53;
695,50,1580;,1114;660;660;582;582;579;578;32;578;576;572;570;500;566;559;557;624;555;622;615;613;596;1050;,1;2;3;7;8;11;15;16;17;20;22;25;26;28;30;33;37;39;42;45;47;50;51;
696,56,1656;,1115;661;658;659;654;108;108;108;108;108;108;654;452;652;645;578;576;572;570;500;566;559;557;556;437;554;614;612;596;1050;,1;2;4;7;10;11;12;13;14;15;16;17;18;20;22;25;28;30;33;34;36;38;41;44;47;48;51;53;56;57;
697,55,1653;,1116;662;654;451;655;650;651;105;105;651;649;642;640;635;504;477;478;479;480;484;627;623;622;614;612;596;1050;,1;2;5;7;8;11;14;15;16;17;20;23;26;29;30;31;33;36;37;39;41;44;47;50;52;55;56;
698,49,1646;,1117;663;655;653;646;644;98;98;644;637;571;501;636;631;489;490;557;556;556;555;622;615;613;596;1050;,1;2;5;8;11;14;15;16;17;20;22;23;24;26;28;29;31;34;35;38;41;44;46;49;50;
699,57,1661;,1118;664;662;654;659;113;113;113;113;113;659;657;647;524;578;576;572;570;500;566;559;557;556;437;554;614;612;596;1050;,1;2;5;8;11;12;13;14;15;16;17;20;22;23;26;29;31;34;35;37;39;42;45;48;49;52;54;57;58;
700,51,1648;,1119;665;665;663;655;653;646;100;646;646;644;637;571;631;490;490;557;556;555;622;615;613;596;1050;,1;2;3;6;9;12;15;16;17;18;21;24;26;30;31;32;34;37;40;43;46;48;51;52;
701,53,1582;,1120;666;666;510;658;656;579;580;34;580;545;577;573;569;499;498;497;493;494;495;496;436;436;435;434;433;432;595;596;1050;,1;2;3;5;6;9;12;15;16;17;18;20;23;26;27;28;29;30;32;35;37;38;39;41;44;46;48;50;53;54;
702,58,1660;,1121;667;509;659;658;112;112;112;112;112;112;112;112;658;656;579;580;545;577;530;529;531;532;533;498;497;493;494;495;496;436;435;554;614;612;596;1050;,1;2;4;5;8;9;10;11;12;13;14;15;16;17;20;23;26;27;29;30;32;33;34;35;36;37;38;40;43;45;46;48;50;53;55;58;59;
703,58,1665;,1122;668;669;664;448;665;663;117;663;655;653;646;644;637;571;631;490;557;624;555;622;615;613;596;1050;,1;2;5;8;11;12;15;16;17;20;23;26;29;32;34;38;39;41;45;47;50;53;55;58;59;
704,22,2333;,1001;547;548;552;553;496;556;10;10;10;10;10;10;10;10;10;10;10;10;556;1010;,0;1;2;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;
705,24,2330;,1002;548;552;553;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;553;496;556;1010;,0;1;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;
706,25,2332;,1003;549;550;553;496;556;555;9;9;9;9;9;9;9;9;9;9;555;556;1010;,0;1;3;5;6;7;10;11;12;13;14;15;16;17;18;19;20;21;24;25;
707,26,2401;,1004;550;553;496;556;624;78;78;78;78;78;78;78;78;78;78;78;624;556;1010;,0;1;3;4;5;9;10;11;12;13;14;15;16;17;18;19;20;21;25;26;
708,27,2331;,1005;551;550;552;435;554;8;8;8;8;8;8;8;8;8;8;554;437;437;556;1010;,0;1;4;7;8;10;11;12;13;14;15;16;17;18;19;20;21;22;23;26;27;
709,23,2333;,1006;552;435;435;436;437;556;624;556;10;556;556;1010;,0;1;2;3;5;8;11;15;19;20;21;22;23;
710,28,2402;,1007;553;496;556;555;625;79;79;79;79;79;79;79;79;79;79;79;79;79;625;554;437;556;1010;,0;1;2;3;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;23;24;27;28;
711,29,2400;,1008;554;622;623;77;77;77;77;77;77;77;77;77;77;77;77;623;624;556;1010;,0;1;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;28;29;
712,25,2334;,1009;555;624;557;11;11;11;11;11;11;11;11;11;11;11;11;11;557;556;1010;,0;1;3;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;25;
713,30,2403;,1010;556;624;626;80;80;80;80;80;80;80;80;80;80;80;80;626;626;624;556;1010;,0;1;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;25;29;30;
714,26,2337;,1011;557;558;560;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;560;560;556;1010;,0;1;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;25;26;
715,31,2407;,1012;558;557;630;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;630;626;624;556;1010;,0;1;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;23;26;30;31;
716,27,2335;,1013;559;491;558;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;558;557;556;1010;,0;1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;23;26;27;
717,32,2399;,1014;560;556;555;622;76;76;76;76;76;76;76;76;76;76;622;623;624;556;1010;,0;1;4;7;10;11;12;13;14;15;16;17;18;19;20;21;24;27;31;32;
718,28,2336;,1015;561;558;491;559;13;13;13;13;13;13;13;13;13;13;13;13;13;13;559;557;556;1010;,0;1;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;27;28;
719,33,2408;,1016;562;559;631;85;85;85;85;85;85;85;85;85;85;85;85;85;631;490;557;624;556;1010;,0;1;4;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;24;28;32;33;
720,29,2391;,1017;563;551;550;552;435;554;614;68;68;68;68;68;614;554;437;556;1010;,0;1;3;6;9;10;12;15;16;17;18;19;20;21;24;25;28;29;
721,34,2327;,1018;564;563;551;550;4;4;4;4;4;4;4;4;4;4;4;4;550;553;496;556;624;556;1010;,0;1;3;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;23;24;25;29;33;34;
722,30,2396;,1019;565;564;563;551;550;552;619;73;73;73;73;73;619;619;554;437;556;1010;,0;1;2;4;6;9;12;15;16;17;18;19;20;21;22;25;26;29;30;
723,35,2338;,1020;566;567;562;492;561;15;15;15;15;15;15;15;15;15;15;15;15;561;560;556;624;556;1010;,0;1;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;23;26;30;34;35;
724,31,2329;,1021;567;562;492;561;560;553;552;6;6;6;6;6;6;6;6;6;552;435;436;437;556;1010;,0;1;2;3;5;7;9;11;12;13;14;15;16;17;18;19;20;21;22;24;27;30;31;
725,36,2328;,1022;568;565;564;563;551;5;5;5;5;5;5;5;5;5;5;5;5;551;495;496;556;624;556;1010;,0;1;3;4;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;26;27;31;35;36;
726,32,2394;,1023;569;499;498;497;493;494;561;560;553;552;619;617;71;617;619;554;437;437;556;1010;,0;1;2;3;4;5;7;8;10;12;14;17;19;20;21;23;26;27;28;31;32;
727,37,2325;,1024;570;500;566;559;491;558;560;550;548;2;2;2;548;552;435;436;496;556;624;556;1010;,0;1;2;4;6;7;9;11;14;17;18;19;20;21;23;24;26;27;28;32;36;37;
728,33,2395;,1025;571;631;490;557;556;496;553;552;618;72;72;618;552;435;554;437;437;556;1010;,0;1;5;6;8;11;12;13;15;18;19;20;21;24;25;27;28;29;32;33;
729,38,2343;,1026;572;570;500;566;20;20;20;20;20;20;20;20;20;20;20;20;20;566;559;557;556;624;556;1010;,0;1;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;23;26;29;33;37;38;
730,34,2326;,1027;573;531;532;533;498;497;493;562;563;551;549;3;3;3;3;3;549;550;553;496;436;437;556;1010;,0;1;2;3;4;5;6;7;8;10;12;15;16;17;18;19;20;21;23;25;26;27;30;33;34;
731,39,2339;,1028;574;532;569;499;567;562;16;16;16;16;16;16;16;16;16;16;16;16;562;559;557;556;624;556;1010;,0;1;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;27;30;34;38;39;
732,25,2337;,1029;575;574;568;565;564;563;551;550;560;14;560;556;1010;,0;1;4;6;8;9;11;13;16;19;20;21;24;25;
733,30,2340;,1030;576;572;569;499;567;562;563;17;17;17;17;17;17;17;563;494;561;560;556;1010;,0;1;3;7;8;10;11;13;14;15;16;17;18;19;20;21;23;24;26;29;30;
734,35,2405;,1031;577;576;572;571;632;628;82;82;82;82;82;628;485;485;485;626;624;555;556;1010;,0;1;4;6;9;12;15;16;17;18;19;20;21;22;23;24;26;29;31;34;35;
735,40,2344;,1032;578;577;573;569;499;567;21;21;21;21;21;21;21;567;562;559;557;556;624;556;1010;,0;1;4;7;10;11;13;14;15;16;17;18;19;20;21;22;25;28;31;35;39;40;
736,36,2413;,1033;579;578;576;572;571;501;636;90;90;90;90;90;636;631;490;557;624;555;556;1010;,0;1;5;8;10;13;14;15;16;17;18;19;20;21;23;24;26;30;32;35;36;
737,26,2334;,1034;580;545;577;576;572;571;631;490;557;11;557;557;556;1010;,0;1;2;4;7;9;12;16;17;19;20;21;22;25;26;
738,41,2347;,1035;581;575;528;529;531;532;569;570;24;24;24;24;24;24;24;24;570;500;566;559;557;556;624;556;1010;,0;1;4;5;6;7;8;9;12;13;14;15;16;17;18;19;20;21;22;24;26;29;32;36;40;41;
739,32,2341;,1036;582;581;575;574;568;565;564;18;18;18;18;564;493;492;561;560;556;1010;,0;1;5;8;11;13;15;16;17;18;19;20;21;23;24;26;28;31;32;
740,31,2392;,1037;583;540;622;615;69;69;69;69;69;69;69;69;69;69;69;69;69;615;622;555;556;1010;,0;1;2;4;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;27;30;31;
741,37,2368;,1038;584;588;587;592;591;45;45;45;45;45;591;441;440;439;438;437;556;1010;,0;1;6;9;12;15;16;17;18;19;20;21;23;25;27;29;33;36;37;
742,42,2389;,1039;585;401;590;589;594;596;612;66;66;66;66;612;612;614;622;555;556;624;556;1010;,0;1;2;4;7;10;13;16;17;18;19;20;21;22;24;27;30;33;37;41;42;
743,33,2390;,1040;586;585;401;590;589;591;613;67;67;67;67;613;615;622;555;556;1010;,0;1;4;5;7;10;13;16;17;18;19;20;21;23;26;29;32;33;
744,27,2332;,1041;587;400;398;399;537;610;615;622;555;9;555;555;555;556;1010;,0;1;2;4;5;9;10;13;16;19;20;21;22;23;26;27;
745,28,2399;,1042;588;588;397;604;399;537;610;615;622;76;622;555;556;1010;,0;1;2;5;6;8;12;13;16;19;20;21;24;27;28;
746,22,2333;,1043;589;591;613;615;622;555;556;10;10;556;1010;,0;1;4;7;9;12;15;18;19;20;21;22;
747,38,2360;,1044;590;589;591;441;440;439;438;540;583;37;37;583;540;540;540;438;439;438;437;556;1010;,0;1;4;7;9;11;13;15;17;18;19;20;21;22;23;24;26;28;30;34;37;38;
748,43,2387;,1045;591;608;537;610;64;64;64;64;64;64;64;64;64;64;64;64;610;615;439;438;437;556;624;556;1010;,0;1;4;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;25;27;31;34;38;42;43;
749,29,2401;,1046;592;592;591;613;615;622;623;624;78;624;624;624;555;556;1010;,0;1;2;5;8;10;13;16;19;20;21;22;23;25;28;29;
750,24,2330;,1047;593;595;617;619;552;548;550;553;7;553;496;556;1010;,0;1;4;7;9;12;14;17;19;20;21;22;23;24;
751,34,2404;,1048;594;596;612;614;622;623;627;81;81;627;627;627;626;630;557;556;1010;,0;1;4;7;9;12;15;18;19;20;21;22;23;26;28;30;33;34;
752,39,2373;,1049;595;596;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;596;441;441;441;441;440;439;438;437;556;1010;,0;1;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;29;31;35;38;39;
753,44,2324;,1050;596;595;432;599;598;620;621;547;1;1;1;1;547;547;548;552;435;435;436;437;556;624;556;1010;,0;1;4;6;8;11;13;14;16;17;18;19;20;21;22;23;25;26;27;29;32;35;39;43;44;
754,35,2393;,1051;597;599;616;70;70;70;70;70;70;70;70;70;70;70;70;70;616;618;548;550;560;556;1010;,0;1;4;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;23;25;28;31;34;35;
755,40,2366;,1052;598;599;432;431;593;594;589;43;43;43;43;589;591;441;440;439;438;437;556;1010;,0;1;4;6;9;10;13;16;17;18;19;20;21;24;26;28;30;32;36;39;40;
756,45,2398;,1053;599;598;620;621;75;75;75;75;75;75;75;75;75;75;75;75;75;621;618;552;553;496;556;555;556;624;556;1010;,0;1;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;23;26;28;29;30;33;36;40;44;45;
757,41,2459;,1054;600;605;604;606;403;404;405;488;682;136;136;136;682;487;535;438;437;556;1010;,0;1;4;7;10;11;14;15;16;17;18;19;20;21;23;26;33;37;40;41;
758,46,2388;,1055;601;600;605;604;399;609;611;65;65;65;65;611;611;610;615;622;555;556;624;556;1010;,0;1;4;7;10;12;13;16;17;18;19;20;21;22;25;28;31;34;37;41;45;46;
759,36,2458;,1056;602;607;606;403;404;405;488;487;681;135;135;135;681;681;623;624;557;556;1010;,0;1;4;7;8;11;12;13;15;17;18;19;20;21;22;25;28;32;35;36;
760,42,2385;,1057;603;601;600;605;604;399;609;608;62;608;608;537;536;438;439;438;437;556;1010;,0;1;4;7;10;13;15;16;19;20;21;22;25;28;30;32;34;38;41;42;
761,26,2402;,1058;604;399;537;536;438;540;622;625;79;625;555;556;1010;,0;1;3;7;10;12;14;16;19;20;21;22;25;26;
762,37,2372;,1059;605;604;399;609;608;613;596;595;49;595;617;619;552;553;560;556;1010;,0;1;4;6;7;10;13;16;19;20;21;24;26;29;31;33;36;37;
763,27,2329;,1060;606;403;611;610;615;439;614;619;552;6;552;552;553;496;556;1010;,0;1;2;4;7;10;11;13;16;19;20;21;22;24;25;26;27;
764,47,2457;,1061;607;606;403;611;680;134;134;134;134;134;134;134;134;134;134;680;679;610;615;622;555;556;624;556;1010;,0;1;4;5;7;10;11;12;13;14;15;16;17;18;19;20;21;23;26;29;32;35;38;42;46;47;
765,32,2397;,1062;608;613;440;612;617;433;616;620;74;74;74;74;620;621;618;552;553;496;556;1010;,0;1;4;5;7;10;11;14;16;17;18;19;20;21;22;24;27;29;30;31;32;
766,33,2375;,1063;609;608;613;440;612;617;599;598;52;598;616;618;552;553;496;556;1010;,0;1;4;7;8;10;13;16;19;20;21;23;25;28;30;31;32;33;
767,28,2327;,1064;610;615;439;439;614;619;552;548;550;4;550;560;556;1010;,0;1;4;5;6;8;11;14;16;19;20;21;24;27;28;
768,38,2468;,1065;611;680;679;681;691;145;145;145;145;145;145;145;145;691;486;627;623;624;557;556;1010;,0;1;4;6;9;12;13;14;15;16;17;18;19;20;21;22;24;27;30;34;37;38;
769,43,2376;,1066;612;617;599;53;53;53;53;53;53;53;53;53;53;53;53;53;599;599;617;619;554;437;438;437;556;1010;,0;1;4;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;25;27;30;31;35;39;42;43;
770,48,2456;,1067;613;615;610;679;133;133;133;133;133;133;133;133;133;133;133;679;610;615;439;614;622;555;556;624;556;1010;,0;1;3;6;9;10;11;12;13;14;15;16;17;18;19;20;21;24;27;28;30;33;36;39;43;47;48;
771,29,2336;,1068;614;554;437;556;624;557;559;13;559;559;557;556;1010;,0;1;4;5;8;12;16;19;20;21;22;25;28;29;
772,39,2406;,1069;615;622;623;627;484;629;83;83;83;83;83;83;629;484;627;623;624;557;556;1010;,0;1;4;7;10;12;14;15;16;17;18;19;20;21;23;25;28;31;35;38;39;
773,34,2342;,1070;616;620;621;547;549;551;563;564;565;19;19;19;19;565;564;493;492;492;561;560;556;1010;,0;1;3;4;6;8;11;13;15;16;17;18;19;20;21;22;24;25;26;28;30;33;34;
774,44,2381;,1071;617;612;440;613;608;609;399;604;58;58;58;58;604;399;537;536;438;439;438;437;556;1010;,0;1;4;6;7;10;13;14;16;17;18;19;20;21;23;27;30;32;34;36;40;43;44;
775,49,2346;,1072;618;548;547;549;551;563;564;565;569;23;23;23;569;499;567;562;559;557;556;555;556;624;556;1010;,0;1;3;4;6;9;11;13;14;17;18;19;20;21;22;24;25;28;31;34;37;40;44;48;49;
776,30,2403;,1073;619;619;554;437;437;437;437;556;624;626;80;626;624;555;556;1010;,0;1;2;5;6;7;8;9;12;16;19;20;21;24;26;29;30;
777,35,2345;,1074;620;620;621;547;549;551;563;564;565;568;22;22;22;568;565;564;493;494;495;496;556;1010;,0;1;2;3;5;7;10;12;14;15;17;18;19;20;21;23;24;26;28;31;33;34;35;
778,40,2351;,1075;621;547;549;551;563;564;565;568;574;28;28;28;574;568;565;564;563;562;559;557;556;1010;,0;1;3;5;8;10;12;13;15;17;18;19;20;21;23;25;26;28;30;33;36;39;40;
779,45,2454;,1076;622;623;681;487;682;406;677;131;131;131;131;131;131;677;406;405;488;487;535;438;437;556;1010;,0;1;4;7;9;11;13;14;15;16;17;18;19;20;21;22;24;25;27;30;37;41;44;45;
780,50,2348;,1077;623;624;557;490;631;571;25;25;25;25;25;571;631;490;491;558;560;556;555;556;624;556;1010;,0;1;4;8;10;11;15;16;17;18;19;20;21;25;26;28;30;32;35;38;41;45;49;50;
781,31,2325;,1078;624;556;496;496;553;550;548;550;548;2;548;550;560;556;1010;,0;1;5;6;7;8;10;13;16;19;20;21;24;27;30;31;
782,36,2350;,1079;625;555;556;560;561;494;493;497;498;533;532;531;573;27;573;531;532;533;498;497;493;494;495;496;556;1010;,0;1;2;5;8;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;32;34;35;36;
783,41,2409;,1080;626;485;628;632;86;86;86;86;86;86;86;86;86;86;86;86;86;632;636;631;490;557;624;557;556;1010;,0;1;3;4;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;24;26;27;29;33;37;40;41;
